,Unnamed: 0,Unnamed: 0.1,Antena,Ano,Mes,Dia,Latitud,Longitud,Temp_max_emas,Temp_min_emas,Temp_max_merra,Temp_min_merra,Temp_mean_merra,Temp_mean_emas,clase
16,113,113,1020,2019,3,2,22.0,-102.67,28.69684,8.43924,28.69684,8.43924,17.80762,17.80762,1
17,120,120,1021,2019,3,2,22.12,-102.51,28.29587,8.12582,28.29587,8.12582,17.42615,17.42615,1
18,127,127,1022,2019,3,2,21.75,-102.17,28.45267,9.78555,28.45267,9.78555,18.81329,18.81329,1
19,134,134,1023,2019,3,2,21.84,-102.71,29.00726,8.79996,29.00726,8.79996,18.19891,18.19891,1
20,141,141,1024,2019,3,2,21.78,-102.1,28.21927,10.03522,28.21927,10.03522,18.83069,18.83069,1
21,148,148,1025,2019,3,2,22.08,-102.27,28.22827,8.74612,28.22827,8.74612,17.82318,17.82318,1
22,155,155,1026,2019,3,2,22.22,-102.17,28.16986,9.31339,28.16986,9.31339,18.11771,18.11771,1
23,162,162,1027,2019,3,2,21.88,-102.46,28.69073,8.50778,28.69073,8.50778,18.01587,18.01587,1
24,169,169,1028,2019,3,2,22.1,-102.07,28.07556,9.87936,28.07556,9.87936,18.46515,18.46515,1
25,176,176,1029,2019,3,2,22.24,-102.09,28.21735,9.7644,28.21735,9.7644,18.45068,18.45068,1
26,183,183,1030,2019,3,2,21.9,-102.31,28.50681,8.78494,28.50681,8.78494,18.07816,18.07816,1
27,190,190,1031,2019,3,2,22.02,-102.0,27.96994,10.12613,27.96994,10.12613,18.56387,18.56387,1
28,197,197,1032,2019,3,2,22.04,-101.89,27.94742,10.31152,27.94742,10.31152,18.66711,18.66711,1
29,204,204,1033,2019,3,2,21.9,-101.99,27.95343,10.23953,27.95343,10.23953,18.71204,18.71204,1
30,211,211,1034,2019,3,2,21.89,-102.11,28.1134,9.81262,28.1134,9.81262,18.52695,18.52695,1
31,218,218,1035,2019,3,2,21.91,-102.13,28.13367,9.68518,28.13367,9.68518,18.44211,18.44211,1
32,225,225,1045,2019,3,2,22.08,-102.09,28.07358,9.78629,28.07358,9.78629,18.40582,18.40582,1
33,232,232,1047,2019,3,2,21.97,-102.58,28.62558,8.33084,28.62558,8.33084,17.79489,17.79489,1
34,239,239,1057,2019,3,2,21.87,-102.47,28.71497,8.52615,28.71497,8.52615,18.04492,18.04492,1
35,246,246,1062,2019,3,2,21.8,-102.27,28.62451,9.18884,28.62451,9.18884,18.46088,18.46088,1
36,253,253,1063,2019,3,2,21.73,-102.28,28.80573,9.36273,28.80573,9.36273,18.72241,18.72241,1
37,260,260,1073,2019,3,2,21.81,-102.13,28.24768,9.84686,28.24768,9.84686,18.68939,18.68939,1
38,267,267,1074,2019,3,2,21.73,-102.45,29.04337,9.00574,29.04337,9.00574,18.5976,18.5976,1
39,274,274,1075,2019,3,2,21.76,-102.3,28.78201,9.19662,28.78201,9.19662,18.57657,18.57657,1
40,281,281,1076,2019,3,2,21.87,-102.35,28.61951,8.72141,28.61951,8.72141,18.11407,18.11407,1
41,288,288,1077,2019,3,2,21.78,-102.52,28.95782,8.79303,28.95782,8.79303,18.37531,18.37531,1
42,295,295,1078,2019,3,2,21.89,-102.83,29.20374,9.04434,29.20374,9.04434,18.19073,18.19073,1
43,302,302,1079,2019,3,2,21.73,-102.27,28.78076,9.3999,28.78076,9.3999,18.7352,18.7352,1
44,309,309,1080,2019,3,2,21.84,-102.52,28.8136,8.59256,28.8136,8.59256,18.14026,18.14026,1
45,316,316,1081,2019,3,2,22.09,-101.97,28.02209,10.19669,28.02209,10.19669,18.63834,18.63834,1
46,323,323,1082,2019,3,2,22.23,-102.32,28.10968,8.47815,28.10968,8.47815,17.50351,17.50351,1
47,330,330,1084,2019,3,2,22.21,-102.02,28.19717,10.05298,28.19717,10.05298,18.64081,18.64081,1
48,337,337,1085,2019,3,2,22.09,-102.18,28.15051,9.27393,28.15051,9.27393,18.11807,18.11807,1
49,344,344,1088,2019,3,2,22.36,-102.3,27.98871,8.56506,27.98871,8.56506,17.42242,17.42242,1
50,351,351,1091,2019,3,2,21.74,-102.72,29.29764,9.09241,29.29764,9.09241,18.57016,18.57016,1
51,358,358,1094,2019,3,2,22.29,-102.24,28.11005,8.86923,28.11005,8.86923,17.74445,17.74445,1
52,365,365,1095,2019,3,2,21.94,-102.55,28.64444,8.35577,28.64444,8.35577,17.84644,17.84644,1
53,372,372,1096,2019,3,2,21.84,-102.18,28.32617,9.5321,28.32617,9.5321,18.49701,18.49701,1
54,379,379,1097,2019,3,2,21.91,-102.27,28.42139,8.93475,28.42139,8.93475,18.12097,18.12097,1
55,386,386,1099,2019,3,2,21.98,-102.06,27.98874,9.95438,27.98874,9.95438,18.49924,18.49924,1
56,393,393,1101,2019,3,2,21.91,-102.09,28.0636,9.88284,28.0636,9.88284,18.53165,18.53165,1
57,400,400,1102,2019,3,2,22.15,-102.28,28.18994,8.67621,28.18994,8.67621,17.72769,17.72769,1
58,407,407,1103,2019,3,2,22.18,-102.59,28.23602,8.18851,28.23602,8.18851,17.3663,17.3663,1
59,414,414,1105,2019,3,2,21.99,-102.35,28.44547,8.51532,28.44547,8.51532,17.84845,17.84845,1
60,421,421,1106,2019,3,2,21.96,-102.48,28.56744,8.31949,28.56744,8.31949,17.80469,17.80469,1
61,428,428,2001,2019,3,2,32.11,-116.45,15.70486,9.16345,15.70486,9.16345,12.00372,12.00372,2
62,435,435,2002,2019,3,2,28.6,-113.56,26.42322,13.59369,26.42322,13.59369,17.98688,17.98688,2
63,442,442,2004,2019,3,2,32.2,-116.49,15.97229,9.44467,15.97229,9.44467,12.25391,12.25391,2
64,449,449,2005,2019,3,2,32.02,-116.78,16.49072,12.07755,16.49072,12.07755,14.2438,14.2438,2
65,456,456,2006,2019,3,2,29.49,-114.36,26.52048,13.99472,26.52048,13.99472,18.54044,18.54044,2
66,463,463,2007,2019,3,2,32.44,-115.39,28.01166,13.87012,28.01166,13.87012,19.70941,19.70941,2
67,470,470,2008,2019,3,2,30.72,-115.98,19.01913,12.10901,19.01913,12.10901,15.0126,15.0126,2
68,477,477,2009,2019,3,2,32.3,-115.02,29.36081,14.77612,29.36081,14.77612,20.21942,20.21942,2
69,484,484,2010,2019,3,2,31.78,-115.77,21.66794,11.0585,21.66794,11.0585,15.51086,15.51086,2
70,491,491,2011,2019,3,2,32.35,-115.19,28.90149,14.52173,28.90149,14.52173,20.03415,20.03415,2
71,498,498,2012,2019,3,2,28.3,-114.03,23.14694,13.90402,23.14694,13.90402,17.04764,17.04764,2
72,505,505,2013,2019,3,2,30.67,-115.13,24.70523,13.1203,24.70523,13.1203,17.54584,17.54584,2
73,512,512,2014,2019,3,2,31.59,-116.05,17.31638,9.81616,17.31638,9.81616,13.05734,13.05734,2
74,519,519,2015,2019,3,2,28.03,-113.4,26.42484,13.67621,26.42484,13.67621,18.52856,18.52856,2
75,526,526,2016,2019,3,2,28.3,-112.88,25.78302,15.31821,25.78302,15.31821,19.23569,19.23569,2
76,533,533,2017,2019,3,2,32.33,-117.05,16.27817,11.73032,16.27817,11.73032,13.754,13.754,2
77,540,540,2019,2019,3,2,32.34,-116.25,16.52814,8.71454,16.52814,8.71454,11.9079,11.9079,2
78,547,547,2020,2019,3,2,32.13,-115.28,27.52512,13.71329,27.52512,13.71329,19.22055,19.22055,2
79,554,554,2021,2019,3,2,32.18,-116.29,15.71011,8.43057,15.71011,8.43057,11.48734,11.48734,2
80,561,561,2022,2019,3,2,30.06,-115.72,21.16846,11.86423,21.16846,11.86423,15.73041,15.73041,2
81,568,568,2023,2019,3,2,30.32,-115.82,20.40491,11.42218,20.40491,11.42218,15.4516,15.4516,2
82,575,575,2024,2019,3,2,32.3,-116.53,16.23636,9.64865,16.23636,9.64865,12.43961,12.43961,2
83,582,582,2025,2019,3,2,31.86,-116.61,16.19397,11.27264,16.19397,11.27264,13.556,13.556,2
84,589,589,2027,2019,3,2,28.14,-115.18,18.03104,16.0788,18.03104,16.0788,16.74835,16.74835,2
85,596,596,2029,2019,3,2,30.97,-116.16,18.76581,12.57608,18.76581,12.57608,15.02789,15.02789,2
86,603,603,2032,2019,3,2,30.58,-115.94,19.4202,12.14185,19.4202,12.14185,15.36298,15.36298,2
87,610,610,2035,2019,3,2,31.91,-116.27,15.3916,8.44101,15.3916,8.44101,11.44925,11.44925,2
88,617,617,2036,2019,3,2,32.05,-116.68,16.28745,11.41513,16.28745,11.41513,13.72748,13.72748,2
89,624,624,2039,2019,3,2,29.16,-114.15,25.79062,13.73505,25.79062,13.73505,18.00113,18.00113,2
90,631,631,2040,2019,3,2,28.23,-113.76,25.24243,13.2301,25.24243,13.2301,17.41183,17.41183,2
91,638,638,2041,2019,3,2,28.63,-114.02,24.21533,13.75143,24.21533,13.75143,17.28769,17.28769,2
92,645,645,2042,2019,3,2,32.29,-117.0,16.32333,11.65671,16.32333,11.65671,13.77234,13.77234,2
93,652,652,2043,2019,3,2,29.94,-114.97,24.8674,12.52533,24.8674,12.52533,17.40802,17.40802,2
94,659,659,2044,2019,3,2,28.74,-113.75,27.07632,13.40192,27.07632,13.40192,18.14728,18.14728,2
95,666,666,2045,2019,3,2,31.79,-116.46,15.9165,9.88303,15.9165,9.88303,12.56927,12.56927,2
96,673,673,2047,2019,3,2,29.98,-115.23,23.86603,12.17834,23.86603,12.17834,16.84854,16.84854,2
97,680,680,2048,2019,3,2,31.07,-115.58,19.07303,8.7822,19.07303,8.7822,12.867,12.867,2
98,687,687,2049,2019,3,2,32.13,-116.17,16.1116,8.48328,16.1116,8.48328,11.70905,11.70905,2
99,694,694,2050,2019,3,2,30.18,-115.14,24.55188,12.40744,24.55188,12.40744,17.16138,17.16138,2
100,701,701,2051,2019,3,2,29.73,-114.71,25.19016,13.74487,25.19016,13.74487,18.10287,18.10287,2
101,708,708,2053,2019,3,2,28.58,-113.95,24.94186,13.52698,24.94186,13.52698,17.36862,17.36862,2
102,715,715,2054,2019,3,2,31.03,-115.98,18.6684,10.95593,18.6684,10.95593,14.03195,14.03195,2
103,722,722,2055,2019,3,2,30.95,-116.1,18.7489,12.27411,18.7489,12.27411,14.8421,14.8421,2
104,729,729,2056,2019,3,2,31.33,-116.25,17.22443,10.75665,17.22443,10.75665,13.57526,13.57526,2
105,736,736,2057,2019,3,2,31.66,-115.82,20.22595,10.5166,20.22595,10.5166,14.51126,14.51126,2
106,743,743,2058,2019,3,2,29.72,-115.13,23.96988,12.74048,23.96988,12.74048,17.08426,17.08426,2
107,750,750,2059,2019,3,2,31.08,-115.29,22.68192,11.91107,22.68192,11.91107,16.16339,16.16339,2
108,757,757,2060,2019,3,2,30.88,-115.63,19.01044,8.67014,19.01044,8.67014,12.94894,12.94894,2
109,764,764,2061,2019,3,2,28.08,-113.09,27.38821,14.12885,27.38821,14.12885,19.2872,19.2872,2
110,771,771,2062,2019,3,2,31.87,-115.82,21.6019,11.03162,21.6019,11.03162,15.54532,15.54532,2
111,778,778,2063,2019,3,2,30.4,-115.89,19.85959,11.91418,19.85959,11.91418,15.49475,15.49475,2
112,785,785,2064,2019,3,2,31.63,-116.38,16.23801,10.04843,16.23801,10.04843,12.82138,12.82138,2
113,792,792,2065,2019,3,2,31.79,-116.41,15.82489,9.46021,15.82489,9.46021,12.27411,12.27411,2
114,799,799,2066,2019,3,2,32.0,-115.95,19.3938,10.00497,19.3938,10.00497,14.05219,14.05219,2
115,806,806,2067,2019,3,2,31.16,-115.72,18.99463,9.08929,18.99463,9.08929,13.01898,13.01898,2
116,813,813,2069,2019,3,2,32.37,-116.65,16.30194,10.24133,16.30194,10.24133,12.84113,12.84113,2
117,820,820,2071,2019,3,2,31.36,-115.7,19.70071,9.83102,19.70071,9.83102,13.73706,13.73706,2
118,827,827,2072,2019,3,2,31.9,-115.6,23.78198,11.99567,23.78198,11.99567,17.01379,17.01379,2
119,834,834,2077,2019,3,2,32.1,-116.81,16.49158,12.02118,16.49158,12.02118,14.19302,14.19302,2
120,841,841,2079,2019,3,2,31.84,-116.2,15.86194,8.68552,15.86194,8.68552,11.80084,11.80084,2
121,848,848,2084,2019,3,2,29.97,-115.19,24.13611,12.22467,24.13611,12.22467,16.97293,16.97293,2
122,855,855,2085,2019,3,2,28.6,-113.76,26.38821,13.21011,26.38821,13.21011,17.67114,17.67114,2
123,862,862,2088,2019,3,2,31.61,-115.94,18.54794,10.07919,18.54794,10.07919,13.62888,13.62888,2
124,869,869,2089,2019,3,2,31.1,-116.17,18.45312,12.07407,18.45312,12.07407,14.66324,14.66324,2
125,876,876,2090,2019,3,2,31.27,-116.39,17.40027,11.64844,17.40027,11.64844,14.11752,14.11752,2
126,883,883,2091,2019,3,2,31.29,-116.26,17.38541,11.1203,17.38541,11.1203,13.82602,13.82602,2
127,890,890,2092,2019,3,2,31.33,-115.54,20.2887,10.02173,20.2887,10.02173,14.05539,14.05539,2
128,897,897,2093,2019,3,2,32.36,-115.75,25.68829,12.67679,25.68829,12.67679,18.30402,18.30402,2
129,904,904,2095,2019,3,2,29.87,-115.0,24.78897,12.50595,24.78897,12.50595,17.34064,17.34064,2
130,911,911,2096,2019,3,2,31.27,-116.04,18.01343,10.75241,18.01343,10.75241,13.78293,13.78293,2
131,918,918,2097,2019,3,2,32.22,-115.69,25.20557,12.54117,25.20557,12.54117,18.03372,18.03372,2
132,925,925,2099,2019,3,2,30.78,-115.18,24.28223,13.04211,24.28223,13.04211,17.42474,17.42474,2
133,932,932,2100,2019,3,2,31.27,-115.77,19.25494,9.60889,19.25494,9.60889,13.44611,13.44611,2
134,939,939,2102,2019,3,2,31.44,-115.05,27.25314,14.66666,27.25314,14.66666,19.44928,19.44928,2
135,946,946,2104,2019,3,2,31.79,-116.59,16.24176,11.37897,16.24176,11.37897,13.61288,13.61288,2
136,953,953,2105,2019,3,2,30.97,-115.58,19.05933,8.68307,19.05933,8.68307,12.86874,12.86874,2
137,960,960,2106,2019,3,2,31.7,-116.57,16.3606,11.62347,16.3606,11.62347,13.78021,13.78021,2
138,967,967,2107,2019,3,2,30.89,-114.78,24.47266,15.38956,24.47266,15.38956,18.82025,18.82025,2
139,974,974,2108,2019,3,2,31.71,-116.67,16.52795,12.69312,16.52795,12.69312,14.48157,14.48157,2
140,981,981,2109,2019,3,2,28.67,-114.24,21.71655,14.30347,21.71655,14.30347,16.79605,16.79605,2
141,988,988,2110,2019,3,2,29.97,-115.1,24.5752,12.29138,24.5752,12.29138,17.17245,17.17245,2
142,995,995,2111,2019,3,2,30.52,-115.93,19.53217,12.12946,19.53217,12.12946,15.44489,15.44489,2
143,1002,1002,2114,2019,3,2,32.24,-116.58,16.17969,10.14548,16.17969,10.14548,12.78076,12.78076,2
144,1009,1009,2118,2019,3,2,31.92,-116.23,15.62177,8.4032,15.62177,8.4032,11.51547,11.51547,2
145,1016,1016,2119,2019,3,2,32.31,-116.6,16.27505,10.11703,16.27505,10.11703,12.76602,12.76602,2
146,1023,1023,2120,2019,3,2,31.07,-116.21,18.5441,12.29755,18.5441,12.29755,14.82037,14.82037,2
147,1030,1030,2122,2019,3,2,31.95,-116.75,16.48087,12.20718,16.48087,12.20718,14.29926,14.29926,2
148,1037,1037,2124,2019,3,2,32.49,-116.68,16.27832,10.11053,16.27832,10.11053,12.72543,12.72543,2
149,1044,1044,2132,2019,3,2,30.69,-116.01,18.94574,12.6077,18.94574,12.6077,15.26236,15.26236,2
150,1051,1051,2137,2019,3,2,32.26,-115.32,27.67477,13.79327,27.67477,13.79327,19.39154,19.39154,2
151,1058,1058,2139,2019,3,2,32.42,-115.04,29.33197,14.85956,29.33197,14.85956,20.23398,20.23398,2
152,1065,1065,2144,2019,3,2,28.41,-113.86,25.36337,13.26938,25.36337,13.26938,17.34683,17.34683,2
153,1072,1072,2146,2019,3,2,31.04,-115.2,24.02408,13.11752,24.02408,13.11752,17.42142,17.42142,2
154,1079,1079,2148,2019,3,2,31.03,-114.84,25.0152,15.2254,25.0152,15.2254,19.00204,19.00204,2
155,1086,1086,2150,2019,3,2,29.74,-114.31,25.84692,15.34961,25.84692,15.34961,19.25562,19.25562,2
156,1093,1093,2151,2019,3,2,30.64,-114.75,24.56372,15.11325,24.56372,15.11325,18.59375,18.59375,2
157,1100,1100,2152,2019,3,2,32.37,-116.07,18.57336,9.60266,18.57336,9.60266,13.32349,13.32349,2
158,1107,1107,2153,2019,3,2,31.62,-116.46,16.33847,10.73367,16.33847,10.73367,13.25528,13.25528,2
159,1114,1114,2154,2019,3,2,32.06,-115.06,29.14554,14.44171,29.14554,14.44171,20.05124,20.05124,2
160,1121,1121,2156,2019,3,2,32.47,-116.82,16.18179,10.46729,16.18179,10.46729,12.94012,12.94012,2
161,1128,1128,2160,2019,3,2,31.5,-115.73,19.83881,10.16351,19.83881,10.16351,14.00299,14.00299,2
162,1135,1135,2164,2019,3,2,32.11,-115.85,22.07053,11.18912,22.07053,11.18912,15.88998,15.88998,2
163,1142,1142,2165,2019,3,2,30.88,-116.12,18.71536,12.64258,18.71536,12.64258,15.04791,15.04791,2
164,1149,1149,3002,2019,3,2,27.69,-114.9,18.72568,15.96448,18.72568,15.96448,16.89407,16.89407,2
165,1156,1156,3003,2019,3,2,23.29,-109.44,26.56229,20.61853,26.56229,20.61853,23.30978,23.30978,2
166,1163,1163,3004,2019,3,2,25.12,-111.81,32.10477,14.58105,32.10477,14.58105,21.78009,21.78009,1
167,1170,1170,3005,2019,3,2,22.88,-109.91,26.53314,20.2619,26.53314,20.2619,22.7301,22.7301,2
168,1177,1177,3006,2019,3,2,26.38,-112.51,28.08667,15.36569,28.08667,15.36569,21.03339,21.03339,2
169,1184,1184,3007,2019,3,2,23.33,-109.95,29.72003,18.34659,29.72003,18.34659,23.01175,23.01175,1
170,1191,1191,3008,2019,3,2,26.06,-111.83,32.17783,14.96899,32.17783,14.96899,22.11789,22.11789,1
171,1198,1198,3009,2019,3,2,24.84,-111.13,34.63797,14.77402,34.63797,14.77402,23.68701,23.68701,1
172,1205,1205,3010,2019,3,2,27.1,-112.93,29.76123,13.6376,29.76123,13.6376,20.05698,20.05698,2
173,1212,1212,3011,2019,3,2,24.15,-110.21,29.43304,17.85349,29.43304,17.85349,22.58252,22.58252,1
174,1219,1219,3012,2019,3,2,24.78,-111.15,34.75211,14.80359,34.75211,14.80359,23.74976,23.74976,1
175,1226,1226,3013,2019,3,2,24.47,-111.0,32.65668,15.87112,32.65668,15.87112,23.3389,23.3389,1
176,1233,1233,3014,2019,3,2,24.84,-111.78,30.08008,15.12219,30.08008,15.12219,21.31961,21.31961,1
177,1240,1240,3015,2019,3,2,23.86,-110.66,29.03513,16.82095,29.03513,16.82095,22.06329,22.06329,1
178,1247,1247,3016,2019,3,2,26.76,-112.42,29.57086,14.31543,29.57086,14.31543,21.20001,21.20001,1
179,1254,1254,3017,2019,3,2,27.77,-113.35,27.62442,13.51224,27.62442,13.51224,18.92453,18.92453,2
180,1261,1261,3018,2019,3,2,23.8,-110.11,30.58334,17.64056,30.58334,17.64056,22.91467,22.91467,1
181,1268,1268,3019,2019,3,2,26.92,-112.41,29.28979,13.99014,29.28979,13.99014,20.93393,20.93393,2
182,1275,1275,3020,2019,3,2,24.83,-111.22,35.1116,14.58716,35.1116,14.58716,23.80954,23.80954,1
183,1282,1282,3022,2019,3,2,25.05,-111.12,34.23444,14.68393,34.23444,14.68393,23.45651,23.45651,1
184,1289,1289,3023,2019,3,2,24.02,-110.36,30.70312,16.78226,30.70312,16.78226,22.66541,22.66541,1
185,1296,1296,3024,2019,3,2,25.47,-111.18,31.51782,14.97678,31.51782,14.97678,22.29269,22.29269,1
186,1303,1303,3027,2019,3,2,25.76,-112.04,30.63766,15.1593,30.63766,15.1593,21.49524,21.49524,1
187,1310,1310,3028,2019,3,2,25.37,-111.52,32.40826,14.69897,32.40826,14.69897,22.28781,22.28781,1
188,1317,1317,3029,2019,3,2,26.18,-112.08,30.63586,15.38202,30.63586,15.38202,21.78986,21.78986,1
189,1324,1324,3030,2019,3,2,23.6,-109.59,27.71695,19.76523,27.71695,19.76523,23.19678,23.19678,1
190,1331,1331,3031,2019,3,2,24.81,-110.98,32.63425,15.65967,32.63425,15.65967,23.21356,23.21356,1
191,1338,1338,3032,2019,3,2,23.47,-109.45,27.06894,20.31921,27.06894,20.31921,23.37622,23.37622,2
192,1345,1345,3033,2019,3,2,25.4,-111.76,32.1777,14.78815,32.1777,14.78815,21.871,21.871,1
193,1352,1352,3034,2019,3,2,27.6,-113.57,26.22385,13.31964,26.22385,13.31964,18.31732,18.31732,2
194,1359,1359,3035,2019,3,2,26.01,-111.34,27.45261,17.80801,27.45261,17.80801,21.58813,21.58813,2
195,1366,1366,3036,2019,3,2,23.89,-110.14,30.63678,17.56769,30.63678,17.56769,22.88547,22.88547,1
196,1373,1373,3037,2019,3,2,23.97,-109.94,30.41296,17.89832,30.41296,17.89832,22.91342,22.91342,1
197,1380,1380,3038,2019,3,2,26.89,-111.98,26.95135,17.44296,26.95135,17.44296,21.64886,21.64886,2
198,1387,1387,3039,2019,3,2,26.32,-111.99,32.05423,15.521,32.05423,15.521,22.51266,22.51266,1
199,1394,1394,3041,2019,3,2,26.82,-112.8,28.82278,14.0853,28.82278,14.0853,20.37555,20.37555,2
200,1401,1401,3042,2019,3,2,24.39,-111.11,32.11765,15.85724,32.11765,15.85724,23.11417,23.11417,1
201,1408,1408,3043,2019,3,2,25.2,-112.11,28.42416,15.62994,28.42416,15.62994,20.84076,20.84076,2
202,1415,1415,3045,2019,3,2,24.79,-112.11,26.26007,16.24741,26.26007,16.24741,20.36322,20.36322,2
203,1422,1422,3047,2019,3,2,26.72,-113.57,22.58276,15.46799,22.58276,15.46799,18.25009,18.25009,2
204,1429,1429,3049,2019,3,2,23.81,-110.06,30.66946,17.66806,30.66946,17.66806,22.95309,22.95309,1
205,1436,1436,3050,2019,3,2,23.74,-109.84,30.11874,18.07977,30.11874,18.07977,22.99991,22.99991,1
206,1443,1443,3051,2019,3,2,23.11,-109.85,27.93521,19.55188,27.93521,19.55188,22.91177,22.91177,1
207,1450,1450,3052,2019,3,2,27.3,-112.88,29.02777,13.82236,29.02777,13.82236,19.86697,19.86697,2
208,1457,1457,3053,2019,3,2,23.24,-110.07,28.92358,18.76495,28.92358,18.76495,22.87271,22.87271,1
209,1464,1464,3054,2019,3,2,25.87,-111.54,30.07886,16.16754,30.07886,16.16754,21.85843,21.85843,1
210,1471,1471,3055,2019,3,2,26.59,-112.72,28.16476,14.89777,28.16476,14.89777,20.78976,20.78976,2
211,1478,1478,3056,2019,3,2,23.07,-109.71,27.03119,20.18628,27.03119,20.18628,23.00397,23.00397,2
212,1485,1485,3058,2019,3,2,23.93,-110.26,30.5455,17.23395,30.5455,17.23395,22.73901,22.73901,1
213,1492,1492,3060,2019,3,2,23.53,-110.07,30.47153,17.66763,30.47153,17.66763,22.95807,22.95807,1
214,1499,1499,3062,2019,3,2,23.48,-109.72,29.09106,18.85278,29.09106,18.85278,23.20966,23.20966,1
215,1506,1506,3063,2019,3,2,25.49,-111.92,31.7038,14.9599,31.7038,14.9599,21.70688,21.70688,1
216,1513,1513,3064,2019,3,2,23.55,-110.1,30.3176,17.69675,30.3176,17.69675,22.90512,22.90512,1
217,1520,1520,3065,2019,3,2,25.09,-111.33,34.72958,14.3273,34.72958,14.3273,23.45972,23.45972,1
218,1527,1527,3067,2019,3,2,23.27,-109.78,28.63147,19.11212,28.63147,19.11212,23.05319,23.05319,1
219,1534,1534,3068,2019,3,2,25.03,-111.67,32.74115,14.47702,32.74115,14.47702,22.16742,22.16742,1
220,1541,1541,3069,2019,3,2,25.26,-111.77,32.17633,14.68454,32.17633,14.68454,21.84216,21.84216,1
221,1548,1548,3070,2019,3,2,27.98,-114.13,21.44989,14.47266,21.44989,14.47266,16.92511,16.92511,2
222,1555,1555,3072,2019,3,2,26.77,-111.91,28.5896,17.12589,28.5896,17.12589,22.09775,22.09775,2
223,1562,1562,3073,2019,3,2,27.65,-113.44,27.27261,13.35767,27.27261,13.35767,18.69528,18.69528,2
224,1569,1569,3074,2019,3,2,24.14,-110.34,30.15268,17.11023,30.15268,17.11023,22.61191,22.61191,1
225,1576,1576,3075,2019,3,2,24.84,-110.97,32.39282,15.72696,32.39282,15.72696,23.13693,23.13693,1
226,1583,1583,3076,2019,3,2,23.41,-110.2,28.94116,18.16803,28.94116,18.16803,22.58356,22.58356,1
227,1590,1590,3077,2019,3,2,23.76,-110.27,29.61627,17.56119,29.61627,17.56119,22.53409,22.53409,1
228,1597,1597,3093,2019,3,2,27.15,-112.15,25.97055,16.50067,25.97055,16.50067,20.8125,20.8125,2
229,1604,1604,3094,2019,3,2,23.18,-109.7,27.45828,19.91641,27.45828,19.91641,23.06662,23.06662,2
230,1611,1611,3096,2019,3,2,23.54,-109.68,28.75,19.08337,28.75,19.08337,23.21362,23.21362,1
231,1618,1618,3097,2019,3,2,23.36,-110.17,29.05481,18.29312,29.05481,18.29312,22.69461,22.69461,1
232,1625,1625,3098,2019,3,2,26.53,-112.65,28.78311,14.92819,28.78311,14.92819,21.12109,21.12109,2
233,1632,1632,3099,2019,3,2,26.23,-111.48,27.02203,17.72021,27.02203,17.72021,21.49124,21.49124,2
234,1639,1639,3100,2019,3,2,27.14,-112.91,29.65054,13.6539,29.65054,13.6539,20.04675,20.04675,2
235,1646,1646,3101,2019,3,2,24.93,-111.63,32.45673,14.62946,32.45673,14.62946,22.22345,22.22345,1
236,1653,1653,3102,2019,3,2,27.55,-113.39,28.02408,13.30908,28.02408,13.30908,18.94186,18.94186,2
237,1660,1660,3103,2019,3,2,27.06,-112.24,27.67273,15.31534,27.67273,15.31534,20.9198,20.9198,2
