,Unnamed: 0,Unnamed: 0.1,Antena,Ano,Mes,Dia,Latitud,Longitud,Temp_max_emas,Temp_min_emas,Temp_max_merra,Temp_min_merra,Temp_mean_merra,Temp_mean_emas,clase
69,486,486,2010,2019,3,4,31.78,-115.77,21.53091,7.04053,21.53091,7.04053,12.67377,12.67377,2
70,493,493,2011,2019,3,4,32.35,-115.19,24.45325,10.43683,24.45325,10.43683,16.25607,16.25607,2
71,500,500,2012,2019,3,4,28.3,-114.03,20.38861,11.63565,20.38861,11.63565,15.41568,15.41568,2
72,507,507,2013,2019,3,4,30.67,-115.13,20.97763,7.93628,20.97763,7.93628,13.7999,13.7999,2
73,514,514,2014,2019,3,4,31.59,-116.05,18.17047,7.39166,18.17047,7.39166,11.44669,11.44669,2
74,521,521,2015,2019,3,4,28.03,-113.4,23.85773,10.49896,23.85773,10.49896,16.48398,16.48398,2
75,528,528,2016,2019,3,4,28.3,-112.88,21.97913,12.73615,21.97913,12.73615,16.80307,16.80307,2
76,535,535,2017,2019,3,4,32.33,-117.05,14.97244,11.54047,14.97244,11.54047,12.76538,12.76538,2
77,542,542,2019,2019,3,4,32.34,-116.25,16.80118,6.61728,16.80118,6.61728,9.99707,9.99707,2
78,549,549,2020,2019,3,4,32.13,-115.28,24.40417,9.68127,24.40417,9.68127,15.6814,15.6814,2
79,556,556,2021,2019,3,4,32.18,-116.29,16.88617,6.28589,16.88617,6.28589,9.77051,9.77051,2
80,563,563,2022,2019,3,4,30.06,-115.72,19.96237,10.06229,19.96237,10.06229,14.16205,14.16205,2
81,570,570,2023,2019,3,4,30.32,-115.82,18.72644,9.51196,18.72644,9.51196,13.38782,13.38782,2
82,577,577,2024,2019,3,4,32.3,-116.53,16.01477,8.34244,16.01477,8.34244,10.91425,10.91425,2
83,584,584,2025,2019,3,4,31.86,-116.61,16.25003,10.00946,16.25003,10.00946,12.18707,12.18707,2
84,591,591,2027,2019,3,4,28.14,-115.18,16.5929,15.46835,16.5929,15.46835,15.95343,15.95343,2
85,598,598,2029,2019,3,4,30.97,-116.16,17.17935,10.91043,17.17935,10.91043,13.58853,13.58853,2
86,605,605,2032,2019,3,4,30.58,-115.94,17.58493,10.42889,17.58493,10.42889,13.4386,13.4386,2
87,612,612,2035,2019,3,4,31.91,-116.27,17.11331,6.27197,17.11331,6.27197,9.90231,9.90231,2
88,619,619,2036,2019,3,4,32.05,-116.68,15.94885,10.42307,15.94885,10.42307,12.33752,12.33752,2
89,626,626,2039,2019,3,4,29.16,-114.15,21.49033,9.90833,21.49033,9.90833,14.83932,14.83932,2
90,633,633,2040,2019,3,4,28.23,-113.76,22.31641,10.2861,22.31641,10.2861,15.49008,15.49008,2
91,640,640,2041,2019,3,4,28.63,-114.02,20.2493,10.94513,20.2493,10.94513,15.02744,15.02744,2
92,647,647,2042,2019,3,4,32.29,-117.0,15.06122,11.42087,15.06122,11.42087,12.72287,12.72287,2
93,654,654,2043,2019,3,4,29.94,-114.97,23.6897,7.29047,23.6897,7.29047,14.06268,14.06268,2
94,661,661,2044,2019,3,4,28.74,-113.75,21.47046,9.61188,21.47046,9.61188,14.86981,14.86981,2
95,668,668,2045,2019,3,4,31.79,-116.46,16.80856,8.14026,16.80856,8.14026,11.17542,11.17542,2
96,675,675,2047,2019,3,4,29.98,-115.23,22.72318,7.8511,22.72318,7.8511,13.99811,13.99811,2
97,682,682,2048,2019,3,4,31.07,-115.58,19.30096,4.80722,19.30096,4.80722,10.07156,10.07156,2
98,689,689,2049,2019,3,4,32.13,-116.17,17.41296,6.1199,17.41296,6.1199,9.90445,9.90445,2
99,696,696,2050,2019,3,4,30.18,-115.14,22.37747,7.34015,22.37747,7.34015,13.68469,13.68469,2
100,703,703,2051,2019,3,4,29.73,-114.71,23.33502,9.3316,23.33502,9.3316,15.13287,15.13287,2
101,710,710,2053,2019,3,4,28.58,-113.95,20.57663,10.48926,20.57663,10.48926,14.96906,14.96906,2
102,717,717,2054,2019,3,4,31.03,-115.98,17.83856,8.50729,17.83856,8.50729,12.13208,12.13208,2
103,724,724,2055,2019,3,4,30.95,-116.1,17.29794,10.4563,17.29794,10.4563,13.30231,13.30231,2
104,731,731,2056,2019,3,4,31.33,-116.25,17.23163,9.04593,17.23163,9.04593,12.30371,12.30371,2
105,738,738,2057,2019,3,4,31.66,-115.82,20.64951,6.70502,20.64951,6.70502,12.01044,12.01044,2
106,745,745,2058,2019,3,4,29.72,-115.13,23.76993,8.73273,23.76993,8.73273,14.71902,14.71902,2
107,752,752,2059,2019,3,4,31.08,-115.29,21.06833,7.18411,21.06833,7.18411,13.03479,13.03479,2
108,759,759,2060,2019,3,4,30.88,-115.63,18.85477,5.17429,18.85477,5.17429,10.20395,10.20395,2
109,766,766,2061,2019,3,4,28.08,-113.09,23.94189,10.68219,23.94189,10.68219,16.80817,16.80817,2
110,773,773,2062,2019,3,4,31.87,-115.82,21.36377,7.21964,21.36377,7.21964,12.7243,12.7243,2
111,780,780,2063,2019,3,4,30.4,-115.89,18.02008,10.17459,18.02008,10.17459,13.50186,13.50186,2
112,787,787,2064,2019,3,4,31.63,-116.38,17.01932,8.31989,17.01932,8.31989,11.56046,11.56046,2
113,794,794,2065,2019,3,4,31.79,-116.41,16.94434,7.59351,16.94434,7.59351,10.85757,10.85757,2
114,801,801,2066,2019,3,4,32.0,-115.95,19.86414,6.79715,19.86414,6.79715,11.64691,11.64691,2
115,808,808,2067,2019,3,4,31.16,-115.72,19.32541,5.2829,19.32541,5.2829,10.38132,10.38132,2
116,815,815,2069,2019,3,4,32.37,-116.65,15.3638,9.59845,15.3638,9.59845,11.57208,11.57208,2
117,822,822,2071,2019,3,4,31.36,-115.7,20.38675,5.71524,20.38675,5.71524,11.13779,11.13779,2
118,829,829,2072,2019,3,4,31.9,-115.6,22.76053,7.73822,22.76053,7.73822,13.78369,13.78369,2
119,836,836,2077,2019,3,4,32.1,-116.81,15.60226,11.38239,15.60226,11.38239,12.89053,12.89053,2
120,843,843,2079,2019,3,4,31.84,-116.2,17.40024,6.45264,17.40024,6.45264,10.22736,10.22736,2
121,850,850,2084,2019,3,4,29.97,-115.19,23.00916,7.62643,23.00916,7.62643,13.98123,13.98123,2
122,857,857,2085,2019,3,4,28.6,-113.76,21.22894,9.67044,21.22894,9.67044,14.84692,14.84692,2
123,864,864,2088,2019,3,4,31.61,-115.94,19.27304,6.99481,19.27304,6.99481,11.6235,11.6235,2
124,871,871,2089,2019,3,4,31.1,-116.17,17.2381,10.36438,17.2381,10.36438,13.25049,13.25049,2
125,878,878,2090,2019,3,4,31.27,-116.39,16.95963,10.14389,16.95963,10.14389,12.91464,12.91464,2
126,885,885,2091,2019,3,4,31.29,-116.26,17.12906,9.49423,17.12906,9.49423,12.57547,12.57547,2
127,892,892,2092,2019,3,4,31.33,-115.54,20.65582,5.81311,20.65582,5.81311,11.32556,11.32556,2
128,899,899,2093,2019,3,4,32.36,-115.75,22.64407,9.56781,22.64407,9.56781,14.9299,14.9299,2
129,906,906,2095,2019,3,4,29.87,-115.0,23.896,7.46103,23.896,7.46103,14.18817,14.18817,2
130,913,913,2096,2019,3,4,31.27,-116.04,17.89194,8.49658,17.89194,8.49658,12.16235,12.16235,2
131,920,920,2097,2019,3,4,32.22,-115.69,22.91641,8.9198,22.91641,8.9198,14.6597,14.6597,2
132,927,927,2099,2019,3,4,30.78,-115.18,21.20956,7.91516,21.20956,7.91516,13.89539,13.89539,2
133,934,934,2100,2019,3,4,31.27,-115.77,19.73502,5.78665,19.73502,5.78665,10.92209,10.92209,2
134,941,941,2102,2019,3,4,31.44,-115.05,23.53534,10.9787,23.53534,10.9787,16.29871,16.29871,2
135,948,948,2104,2019,3,4,31.79,-116.59,16.33328,10.07123,16.33328,10.07123,12.30148,12.30148,2
136,955,955,2105,2019,3,4,30.97,-115.58,19.05948,4.86923,19.05948,4.86923,10.05756,10.05756,2
137,962,962,2106,2019,3,4,31.7,-116.57,16.42859,10.29251,16.42859,10.29251,12.5596,12.5596,2
138,969,969,2107,2019,3,4,30.89,-114.78,21.20007,10.99646,21.20007,10.99646,15.86411,15.86411,2
139,976,976,2108,2019,3,4,31.71,-116.67,16.07275,11.64697,16.07275,11.64697,13.31082,13.31082,2
140,983,983,2109,2019,3,4,28.67,-114.24,19.18256,12.297,19.18256,12.297,15.17642,15.17642,2
141,990,990,2110,2019,3,4,29.97,-115.1,23.45654,7.24313,23.45654,7.24313,13.94028,13.94028,2
142,997,997,2111,2019,3,4,30.52,-115.93,17.62646,10.44135,17.62646,10.44135,13.48727,13.48727,2
143,1004,1004,2114,2019,3,4,32.24,-116.58,15.94131,8.99591,15.94131,8.99591,11.34344,11.34344,2
144,1011,1011,2118,2019,3,4,31.92,-116.23,17.35083,6.10904,17.35083,6.10904,9.89789,9.89789,2
145,1018,1018,2119,2019,3,4,32.31,-116.6,15.68323,9.17255,15.68323,9.17255,11.3815,11.3815,2
146,1025,1025,2120,2019,3,4,31.07,-116.21,17.18097,10.65741,17.18097,10.65741,13.44016,13.44016,2
147,1032,1032,2122,2019,3,4,31.95,-116.75,15.86459,11.33347,15.86459,11.33347,12.94611,12.94611,2
148,1039,1039,2124,2019,3,4,32.49,-116.68,15.1391,9.65778,15.1391,9.65778,11.53906,11.53906,2
149,1046,1046,2132,2019,3,4,30.69,-116.01,17.24121,10.98907,17.24121,10.98907,13.59564,13.59564,2
150,1053,1053,2137,2019,3,4,32.26,-115.32,24.09723,9.92059,24.09723,9.92059,15.77158,15.77158,2
151,1060,1060,2139,2019,3,4,32.42,-115.04,24.55078,10.53665,24.55078,10.53665,16.37338,16.37338,2
152,1067,1067,2144,2019,3,4,28.41,-113.86,21.20685,10.14633,21.20685,10.14633,15.05807,15.05807,2
153,1074,1074,2146,2019,3,4,31.04,-115.2,21.71045,8.03745,21.71045,8.03745,14.15262,14.15262,2
154,1081,1081,2148,2019,3,4,31.03,-114.84,21.87891,10.4888,21.87891,10.4888,15.95126,15.95126,2
155,1088,1088,2150,2019,3,4,29.74,-114.31,21.78125,11.07962,21.78125,11.07962,15.81891,15.81891,2
156,1095,1095,2151,2019,3,4,30.64,-114.75,20.49945,10.89465,20.49945,10.89465,15.22849,15.22849,2
157,1102,1102,2152,2019,3,4,32.37,-116.07,17.98822,7.3327,17.98822,7.3327,11.08386,11.08386,2
158,1109,1109,2153,2019,3,4,31.62,-116.46,16.82468,9.15793,16.82468,9.15793,12.04053,12.04053,2
159,1116,1116,2154,2019,3,4,32.06,-115.06,25.31024,10.42505,25.31024,10.42505,16.44543,16.44543,2
160,1123,1123,2156,2019,3,4,32.47,-116.82,14.83984,10.36514,14.83984,10.36514,11.93094,11.93094,2
161,1130,1130,2160,2019,3,4,31.5,-115.73,20.62695,6.05661,20.62695,6.05661,11.48917,11.48917,2
162,1137,1137,2164,2019,3,4,32.11,-115.85,21.33389,7.67053,21.33389,7.67053,13.0083,13.0083,2
163,1144,1144,2165,2019,3,4,30.88,-116.12,17.14047,10.99011,17.14047,10.99011,13.58691,13.58691,2
164,1151,1151,3002,2019,3,4,27.69,-114.9,17.28711,15.32349,17.28711,15.32349,16.09708,16.09708,2
165,1158,1158,3003,2019,3,4,23.29,-109.44,25.34415,20.14777,25.34415,20.14777,22.53076,22.53076,0
166,1165,1165,3004,2019,3,4,25.12,-111.81,30.93423,13.94415,30.93423,13.94415,21.26837,21.26837,0
167,1172,1172,3005,2019,3,4,22.88,-109.91,25.4075,20.17456,25.4075,20.17456,22.50958,22.50958,0
168,1179,1179,3006,2019,3,4,26.38,-112.51,28.93408,12.25894,28.93408,12.25894,19.79767,19.79767,0
169,1186,1186,3007,2019,3,4,23.33,-109.95,27.48376,18.19351,27.48376,18.19351,22.02872,22.02872,0
170,1193,1193,3008,2019,3,4,26.06,-111.83,30.49725,11.31931,30.49725,11.31931,20.53903,20.53903,0
171,1200,1200,3009,2019,3,4,24.84,-111.13,32.08643,14.14471,32.08643,14.14471,22.1355,22.1355,0
172,1207,1207,3010,2019,3,4,27.1,-112.93,29.34286,10.73724,29.34286,10.73724,18.47626,18.47626,0
173,1214,1214,3011,2019,3,4,24.15,-110.21,25.92184,17.83942,25.92184,17.83942,21.21631,21.21631,0
174,1221,1221,3012,2019,3,4,24.78,-111.15,32.17975,14.32327,32.17975,14.32327,22.21429,22.21429,0
175,1228,1228,3013,2019,3,4,24.47,-111.0,29.77118,16.06339,29.77118,16.06339,21.96872,21.96872,0
176,1235,1235,3014,2019,3,4,24.84,-111.78,28.81635,14.81876,28.81635,14.81876,20.78876,20.78876,0
177,1242,1242,3015,2019,3,4,23.86,-110.66,27.42508,16.87186,27.42508,16.87186,21.32388,21.32388,0
178,1249,1249,3016,2019,3,4,26.76,-112.42,29.13928,10.4906,29.13928,10.4906,19.01697,19.01697,0
179,1256,1256,3017,2019,3,4,27.77,-113.35,25.80502,10.32236,25.80502,10.32236,17.08508,17.08508,2
180,1263,1263,3018,2019,3,4,23.8,-110.11,27.02243,17.56931,27.02243,17.56931,21.44928,21.44928,0
181,1270,1270,3019,2019,3,4,26.92,-112.41,28.13458,10.03268,28.13458,10.03268,18.37726,18.37726,2
182,1277,1277,3020,2019,3,4,24.83,-111.22,32.64948,13.9364,32.64948,13.9364,22.25262,22.25262,0
183,1284,1284,3022,2019,3,4,25.05,-111.12,31.70673,13.73148,31.70673,13.73148,21.89502,21.89502,0
184,1291,1291,3023,2019,3,4,24.02,-110.36,27.84088,16.85413,27.84088,16.85413,21.46121,21.46121,0
185,1298,1298,3024,2019,3,4,25.47,-111.18,28.65912,13.96326,28.65912,13.96326,20.94965,20.94965,0
186,1305,1305,3027,2019,3,4,25.76,-112.04,29.80099,12.62646,29.80099,12.62646,20.64276,20.64276,0
187,1312,1312,3028,2019,3,4,25.37,-111.52,30.35205,13.46982,30.35205,13.46982,21.2431,21.2431,0
188,1319,1319,3029,2019,3,4,26.18,-112.08,29.13312,11.80869,29.13312,11.80869,20.10156,20.10156,0
189,1326,1326,3030,2019,3,4,23.6,-109.59,25.4852,19.29874,25.4852,19.29874,21.99411,21.99411,0
190,1333,1333,3031,2019,3,4,24.81,-110.98,29.65512,15.30844,29.65512,15.30844,21.70917,21.70917,0
191,1340,1340,3032,2019,3,4,23.47,-109.45,25.30493,19.7688,25.30493,19.7688,22.28287,22.28287,0
192,1347,1347,3033,2019,3,4,25.4,-111.76,31.16846,13.34229,31.16846,13.34229,21.31906,21.31906,0
193,1354,1354,3034,2019,3,4,27.6,-113.57,26.18802,11.01675,26.18802,11.01675,17.18857,17.18857,2
194,1361,1361,3035,2019,3,4,26.01,-111.34,24.3259,15.72079,24.3259,15.72079,19.8851,19.8851,2
195,1368,1368,3036,2019,3,4,23.89,-110.14,26.85449,17.52026,26.85449,17.52026,21.37836,21.37836,0
196,1375,1375,3037,2019,3,4,23.97,-109.94,26.23969,17.81473,26.23969,17.81473,21.30383,21.30383,0
197,1382,1382,3038,2019,3,4,26.89,-111.98,23.8877,14.19431,23.8877,14.19431,19.06519,19.06519,2
198,1389,1389,3039,2019,3,4,26.32,-111.99,29.31451,11.29495,29.31451,11.29495,19.97726,19.97726,0
199,1396,1396,3041,2019,3,4,26.82,-112.8,28.60611,10.99609,28.60611,10.99609,18.63934,18.63934,2
200,1403,1403,3042,2019,3,4,24.39,-111.11,29.67389,15.96912,29.67389,15.96912,21.84631,21.84631,0
201,1410,1410,3043,2019,3,4,25.2,-112.11,27.50378,14.70688,27.50378,14.70688,20.32391,20.32391,0
202,1417,1417,3045,2019,3,4,24.79,-112.11,25.22845,15.77255,25.22845,15.77255,19.83429,19.83429,2
203,1424,1424,3047,2019,3,4,26.72,-113.57,22.72131,14.17285,22.72131,14.17285,17.52979,17.52979,2
204,1431,1431,3049,2019,3,4,23.81,-110.06,26.98584,17.59384,26.98584,17.59384,21.44626,21.44626,0
205,1438,1438,3050,2019,3,4,23.74,-109.84,26.81189,17.92578,26.81189,17.92578,21.57413,21.57413,0
206,1445,1445,3051,2019,3,4,23.11,-109.85,26.39908,19.35751,26.39908,19.35751,22.43137,22.43137,0
207,1452,1452,3052,2019,3,4,27.3,-112.88,27.91931,10.55954,27.91931,10.55954,18.02948,18.02948,2
208,1459,1459,3053,2019,3,4,23.24,-110.07,26.95099,18.60684,26.95099,18.60684,22.1084,22.1084,0
209,1466,1466,3054,2019,3,4,25.87,-111.54,27.70276,13.7504,27.70276,13.7504,20.41013,20.41013,0
210,1473,1473,3055,2019,3,4,26.59,-112.72,28.75131,11.84891,28.75131,11.84891,19.37189,19.37189,0
211,1480,1480,3056,2019,3,4,23.07,-109.71,25.97064,19.93826,25.97064,19.93826,22.63843,22.63843,0
212,1487,1487,3058,2019,3,4,23.93,-110.26,27.21918,17.23514,27.21918,17.23514,21.39191,21.39191,0
213,1494,1494,3060,2019,3,4,23.53,-110.07,27.79181,17.55078,27.79181,17.55078,21.68658,21.68658,0
214,1501,1501,3062,2019,3,4,23.48,-109.72,26.85876,18.53574,26.85876,18.53574,22.01971,22.01971,0
215,1508,1508,3063,2019,3,4,25.49,-111.92,30.96228,13.33655,30.96228,13.33655,21.23352,21.23352,0
216,1515,1515,3064,2019,3,4,23.55,-110.1,27.64594,17.58005,27.64594,17.58005,21.65118,21.65118,0
217,1522,1522,3065,2019,3,4,25.09,-111.33,32.41339,13.28867,32.41339,13.28867,21.96152,21.96152,0
218,1529,1529,3067,2019,3,4,23.27,-109.78,26.77136,18.88037,26.77136,18.88037,22.22778,22.22778,0
219,1536,1536,3068,2019,3,4,25.03,-111.67,31.28937,13.90094,31.28937,13.90094,21.43518,21.43518,0
220,1543,1543,3069,2019,3,4,25.26,-111.77,31.09442,13.62534,31.09442,13.62534,21.3064,21.3064,0
221,1550,1550,3070,2019,3,4,27.98,-114.13,20.04709,13.08405,20.04709,13.08405,15.9624,15.9624,2
222,1557,1557,3072,2019,3,4,26.77,-111.91,25.1897,13.45468,25.1897,13.45468,19.29419,19.29419,2
223,1564,1564,3073,2019,3,4,27.65,-113.44,26.52063,10.58771,26.52063,10.58771,17.26471,17.26471,2
224,1571,1571,3074,2019,3,4,24.14,-110.34,27.15961,17.17633,27.15961,17.17633,21.38589,21.38589,0
225,1578,1578,3075,2019,3,4,24.84,-110.97,29.38077,15.33524,29.38077,15.33524,21.62732,21.62732,0
226,1585,1585,3076,2019,3,4,23.41,-110.2,26.84592,18.02481,26.84592,18.02481,21.63498,21.63498,0
227,1592,1592,3077,2019,3,4,23.76,-110.27,26.86295,17.50595,26.86295,17.50595,21.37799,21.37799,0
228,1599,1599,3093,2019,3,4,27.15,-112.15,23.82541,13.48819,23.82541,13.48819,18.4653,18.4653,2
229,1606,1606,3094,2019,3,4,23.18,-109.7,26.13809,19.64215,26.13809,19.64215,22.49869,22.49869,0
230,1613,1613,3096,2019,3,4,23.54,-109.68,26.42743,18.71799,26.42743,18.71799,21.97382,21.97382,0
231,1620,1620,3097,2019,3,4,23.36,-110.17,26.95905,18.14651,26.95905,18.14651,21.76724,21.76724,0
232,1627,1627,3098,2019,3,4,26.53,-112.65,29.49966,11.67871,29.49966,11.67871,19.66693,19.66693,0
233,1634,1634,3099,2019,3,4,26.23,-111.48,24.49393,15.1864,24.49393,15.1864,19.7157,19.7157,2
234,1641,1641,3100,2019,3,4,27.14,-112.91,29.09866,10.6582,29.09866,10.6582,18.39206,18.39206,0
235,1648,1648,3101,2019,3,4,24.93,-111.63,30.88785,14.11807,30.88785,14.11807,21.39526,21.39526,0
236,1655,1655,3102,2019,3,4,27.55,-113.39,27.36392,10.41766,27.36392,10.41766,17.50769,17.50769,2
237,1662,1662,3103,2019,3,4,27.06,-112.24,25.70889,11.7569,25.70889,11.7569,18.3457,18.3457,2
