,Unnamed: 0,Antena,Ano,Mes,Dia,Latitud,Longitud,Temp_max_emas,Temp_min_emas,Temp_max_merra,Temp_min_merra,Temp_mean_merra,Temp_mean_emas
501,501,2012,2019,3,5,28.3,-114.03,22.71613,13.46515,22.71613,13.46515,16.9144,16.9144
508,508,2013,2019,3,5,30.67,-115.13,24.00931,10.98621,24.00931,10.98621,15.96649,15.96649
515,515,2014,2019,3,5,31.59,-116.05,24.37805,7.05835,24.37805,7.05835,13.61905,13.61905
522,522,2015,2019,3,5,28.03,-113.4,27.0043,12.71881,27.0043,12.71881,18.29718,18.29718
529,529,2016,2019,3,5,28.3,-112.88,23.30182,14.26114,23.30182,14.26114,17.80707,17.80707
536,536,2017,2019,3,5,32.33,-117.05,19.84811,9.10889,19.84811,9.10889,12.94983,12.94983
543,543,2019,2019,3,5,32.34,-116.25,25.74387,3.52783,25.74387,3.52783,11.99686,11.99686
550,550,2020,2019,3,5,32.13,-115.28,28.45752,9.35162,28.45752,9.35162,17.49854,17.49854
557,557,2021,2019,3,5,32.18,-116.29,24.75183,3.46701,24.75183,3.46701,11.7634,11.7634
564,564,2022,2019,3,5,30.06,-115.72,22.48654,11.85184,22.48654,11.85184,15.81345,15.81345
571,571,2023,2019,3,5,30.32,-115.82,22.32092,11.50558,22.32092,11.50558,15.54245,15.54245
578,578,2024,2019,3,5,32.3,-116.53,23.50867,5.40826,23.50867,5.40826,12.2005,12.2005
585,585,2025,2019,3,5,31.86,-116.61,21.21848,7.68372,21.21848,7.68372,12.94788,12.94788
592,592,2027,2019,3,5,28.14,-115.18,17.10214,15.38129,17.10214,15.38129,16.14993,16.14993
599,599,2029,2019,3,5,30.97,-116.16,21.08578,11.42957,21.08578,11.42957,14.76004,14.76004
606,606,2032,2019,3,5,30.58,-115.94,21.0752,11.88104,21.0752,11.88104,15.29584,15.29584
613,613,2035,2019,3,5,31.91,-116.27,23.99911,4.02567,23.99911,4.02567,11.88596,11.88596
620,620,2036,2019,3,5,32.05,-116.68,21.07739,7.6618,21.07739,7.6618,12.85147,12.85147
627,627,2039,2019,3,5,29.16,-114.15,22.98682,12.82428,22.98682,12.82428,16.34479,16.34479
634,634,2040,2019,3,5,28.23,-113.76,25.22015,12.61478,25.22015,12.61478,17.39813,17.39813
641,641,2041,2019,3,5,28.63,-114.02,22.76901,13.27728,22.76901,13.27728,16.64929,16.64929
648,648,2042,2019,3,5,32.29,-117.0,20.1228,8.85275,20.1228,8.85275,12.91122,12.91122
655,655,2043,2019,3,5,29.94,-114.97,22.69583,11.59592,22.69583,11.59592,15.90155,15.90155
662,662,2044,2019,3,5,28.74,-113.75,24.23822,12.55768,24.23822,12.55768,16.66666,16.66666
669,669,2045,2019,3,5,31.79,-116.46,22.68542,6.33365,22.68542,6.33365,12.63794,12.63794
676,676,2047,2019,3,5,29.98,-115.23,22.73642,11.52005,22.73642,11.52005,15.82083,15.82083
683,683,2048,2019,3,5,31.07,-115.58,25.63901,7.39682,25.63901,7.39682,14.09204,14.09204
690,690,2049,2019,3,5,32.13,-116.17,25.00385,3.53735,25.00385,3.53735,12.01685,12.01685
697,697,2050,2019,3,5,30.18,-115.14,22.8801,11.1684,22.8801,11.1684,15.70007,15.70007
704,704,2051,2019,3,5,29.73,-114.71,22.72009,12.68317,22.72009,12.68317,16.50314,16.50314
711,711,2053,2019,3,5,28.58,-113.95,23.47931,12.99887,23.47931,12.99887,16.746,16.746
718,718,2054,2019,3,5,31.03,-115.98,22.79669,9.76627,22.79669,9.76627,14.3725,14.3725
725,725,2055,2019,3,5,30.95,-116.1,21.36639,11.15112,21.36639,11.15112,14.69891,14.69891
732,732,2056,2019,3,5,31.33,-116.25,22.58548,8.9483,22.58548,8.9483,13.81152,13.81152
739,739,2057,2019,3,5,31.66,-115.82,26.96579,6.8161,26.96579,6.8161,14.99304,14.99304
746,746,2058,2019,3,5,29.72,-115.13,22.72522,12.14722,22.72522,12.14722,16.18799,16.18799
753,753,2059,2019,3,5,31.08,-115.29,25.72507,9.97052,25.72507,9.97052,15.81796,15.81796
760,760,2060,2019,3,5,30.88,-115.63,25.00763,7.95624,25.00763,7.95624,14.12845,14.12845
767,767,2061,2019,3,5,28.08,-113.09,27.2529,12.95355,27.2529,12.95355,18.52118,18.52118
774,774,2062,2019,3,5,31.87,-115.82,27.70074,6.56775,27.70074,6.56775,15.40643,15.40643
781,781,2063,2019,3,5,30.4,-115.89,21.47473,11.86954,21.47473,11.86954,15.46198,15.46198
788,788,2064,2019,3,5,31.63,-116.38,22.7684,7.46732,22.7684,7.46732,13.13556,13.13556
795,795,2065,2019,3,5,31.79,-116.41,23.12717,5.83618,23.12717,5.83618,12.50211,12.50211
802,802,2066,2019,3,5,32.0,-115.95,26.49487,5.28918,26.49487,5.28918,14.03223,14.03223
809,809,2067,2019,3,5,31.16,-115.72,25.62704,7.35382,25.62704,7.35382,14.18301,14.18301
816,816,2069,2019,3,5,32.37,-116.65,22.2948,6.72827,22.2948,6.72827,12.3725,12.3725
823,823,2071,2019,3,5,31.36,-115.7,26.78964,6.80862,26.78964,6.80862,14.71948,14.71948
830,830,2072,2019,3,5,31.9,-115.6,28.76526,7.50858,28.76526,7.50858,16.56689,16.56689
837,837,2077,2019,3,5,32.1,-116.81,20.39978,8.59183,20.39978,8.59183,13.06949,13.06949
844,844,2079,2019,3,5,31.84,-116.2,24.19241,4.58972,24.19241,4.58972,12.2587,12.2587
851,851,2084,2019,3,5,29.97,-115.19,22.74088,11.49774,22.74088,11.49774,15.82275,15.82275
858,858,2085,2019,3,5,28.6,-113.76,24.51224,12.52963,24.51224,12.52963,16.8114,16.8114
865,865,2088,2019,3,5,31.61,-115.94,25.5426,6.91568,25.5426,6.91568,14.20941,14.20941
872,872,2089,2019,3,5,31.1,-116.17,21.58643,10.75537,21.58643,10.75537,14.51709,14.51709
879,879,2090,2019,3,5,31.27,-116.39,21.53442,10.00928,21.53442,10.00928,14.09146,14.09146
886,886,2091,2019,3,5,31.29,-116.26,22.19208,9.42142,22.19208,9.42142,13.94354,13.94354
893,893,2092,2019,3,5,31.33,-115.54,26.82156,7.14828,26.82156,7.14828,14.92053,14.92053
900,900,2093,2019,3,5,32.36,-115.75,29.18887,8.42889,29.18887,8.42889,16.89044,16.89044
907,907,2095,2019,3,5,29.87,-115.0,22.80499,11.65366,22.80499,11.65366,15.96838,15.96838
914,914,2096,2019,3,5,31.27,-116.04,23.27304,8.87012,23.27304,8.87012,14.13107,14.13107
921,921,2097,2019,3,5,32.22,-115.69,29.14627,8.14923,29.14627,8.14923,16.93417,16.93417
928,928,2099,2019,3,5,30.78,-115.18,24.74365,10.96567,24.74365,10.96567,16.15341,16.15341
935,935,2100,2019,3,5,31.27,-115.77,26.01199,7.20044,26.01199,7.20044,14.44598,14.44598
942,942,2102,2019,3,5,31.44,-115.05,25.81207,12.3537,25.81207,12.3537,17.77094,17.77094
949,949,2104,2019,3,5,31.79,-116.59,21.12335,8.10635,21.12335,8.10635,13.12466,13.12466
956,956,2105,2019,3,5,30.97,-115.58,25.29333,7.715,25.29333,7.715,14.06821,14.06821
963,963,2106,2019,3,5,31.7,-116.57,20.91953,8.8688,20.91953,8.8688,13.43011,13.43011
970,970,2107,2019,3,5,30.89,-114.78,23.72678,13.2951,23.72678,13.2951,17.29785,17.29785
977,977,2108,2019,3,5,31.71,-116.67,19.74136,10.0231,19.74136,10.0231,13.72543,13.72543
984,984,2109,2019,3,5,28.67,-114.24,20.82428,14.0715,20.82428,14.0715,16.43079,16.43079
991,991,2110,2019,3,5,29.97,-115.1,22.74615,11.45044,22.74615,11.45044,15.81885,15.81885
998,998,2111,2019,3,5,30.52,-115.93,21.08765,11.95615,21.08765,11.95615,15.36459,15.36459
1005,1005,2114,2019,3,5,32.24,-116.58,22.6217,6.1535,22.6217,6.1535,12.37088,12.37088
1012,1012,2118,2019,3,5,31.92,-116.23,24.31082,3.90826,24.31082,3.90826,11.97464,11.97464
1019,1019,2119,2019,3,5,32.31,-116.6,22.6673,6.28665,22.6673,6.28665,12.35004,12.35004
1026,1026,2120,2019,3,5,31.07,-116.21,21.3804,11.01355,21.3804,11.01355,14.59418,14.59418
1033,1033,2122,2019,3,5,31.95,-116.75,20.32831,8.68719,20.32831,8.68719,13.19952,13.19952
1040,1040,2124,2019,3,5,32.49,-116.68,22.24554,6.79825,22.24554,6.79825,12.30298,12.30298
1047,1047,2132,2019,3,5,30.69,-116.01,20.57059,11.97961,20.57059,11.97961,15.10522,15.10522
1054,1054,2137,2019,3,5,32.26,-115.32,28.8558,9.28415,28.8558,9.28415,17.43091,17.43091
1061,1061,2139,2019,3,5,32.42,-115.04,28.56845,9.6514,28.56845,9.6514,17.28311,17.28311
1068,1068,2144,2019,3,5,28.41,-113.86,24.43185,12.71011,24.43185,12.71011,16.9964,16.9964
1075,1075,2146,2019,3,5,31.04,-115.2,25.74762,10.96985,25.74762,10.96985,16.46625,16.46625
1082,1082,2148,2019,3,5,31.03,-114.84,24.68729,12.9859,24.68729,12.9859,17.44031,17.44031
1089,1089,2150,2019,3,5,29.74,-114.31,22.08911,13.77704,22.08911,13.77704,16.89368,16.89368
1096,1096,2151,2019,3,5,30.64,-114.75,22.67178,13.10263,22.67178,13.10263,16.82477,16.82477
1103,1103,2152,2019,3,5,32.37,-116.07,26.57446,4.59656,26.57446,4.59656,13.05249,13.05249
1110,1110,2153,2019,3,5,31.62,-116.46,22.00497,8.27509,22.00497,8.27509,13.35782,13.35782
1117,1117,2154,2019,3,5,32.06,-115.06,27.93799,10.30374,27.93799,10.30374,17.89517,17.89517
1124,1124,2156,2019,3,5,32.47,-116.82,21.28513,7.61633,21.28513,7.61633,12.3985,12.3985
1131,1131,2160,2019,3,5,31.5,-115.73,27.01437,6.71036,27.01437,6.71036,14.87646,14.87646
1138,1138,2164,2019,3,5,32.11,-115.85,27.8287,6.53601,27.8287,6.53601,15.41208,15.41208
1145,1145,2165,2019,3,5,30.88,-116.12,20.87677,11.565,20.87677,11.565,14.80737,14.80737
1152,1152,3002,2019,3,5,27.69,-114.9,17.81149,15.12726,17.81149,15.12726,16.30899,16.30899
1159,1159,3003,2019,3,5,23.29,-109.44,26.448,19.76016,26.448,19.76016,22.45459,22.45459
1166,1166,3004,2019,3,5,25.12,-111.81,32.90698,14.89218,32.90698,14.89218,22.07861,22.07861
1173,1173,3005,2019,3,5,22.88,-109.91,25.76257,19.64975,25.76257,19.64975,22.12238,22.12238
1180,1180,3006,2019,3,5,26.38,-112.51,27.00372,14.35544,27.00372,14.35544,19.936,19.936
1187,1187,3007,2019,3,5,23.33,-109.95,28.97522,17.45728,28.97522,17.45728,22.20248,22.20248
1194,1194,3008,2019,3,5,26.06,-111.83,30.6929,12.79068,30.6929,12.79068,20.46225,20.46225
1201,1201,3009,2019,3,5,24.84,-111.13,34.19055,15.31885,34.19055,15.31885,23.21396,23.21396
1208,1208,3010,2019,3,5,27.1,-112.93,30.38593,12.40668,30.38593,12.40668,19.93118,19.93118
1215,1215,3011,2019,3,5,24.15,-110.21,28.70456,17.39026,28.70456,17.39026,21.84448,21.84448
1222,1222,3012,2019,3,5,24.78,-111.15,33.97205,15.23846,33.97205,15.23846,23.10602,23.10602
1229,1229,3013,2019,3,5,24.47,-111.0,31.22601,15.80945,31.22601,15.80945,22.20102,22.20102
1236,1236,3014,2019,3,5,24.84,-111.78,30.65045,15.19318,30.65045,15.19318,21.35779,21.35779
1243,1243,3015,2019,3,5,23.86,-110.66,29.31311,16.53137,29.31311,16.53137,21.51242,21.51242
1250,1250,3016,2019,3,5,26.76,-112.42,30.16449,12.82831,30.16449,12.82831,19.75781,19.75781
1257,1257,3017,2019,3,5,27.77,-113.35,28.92654,12.2937,28.92654,12.2937,18.93445,18.93445
1264,1264,3018,2019,3,5,23.8,-110.11,29.80917,16.95102,29.80917,16.95102,22.12442,22.12442
1271,1271,3019,2019,3,5,26.92,-112.41,31.00571,12.44186,31.00571,12.44186,19.48587,19.48587
1278,1278,3020,2019,3,5,24.83,-111.22,34.5166,15.16476,34.5166,15.16476,23.32367,23.32367
1285,1285,3022,2019,3,5,25.05,-111.12,34.50632,15.36182,34.50632,15.36182,23.26724,23.26724
1292,1292,3023,2019,3,5,24.02,-110.36,30.37878,16.45474,30.37878,16.45474,21.9483,21.9483
1299,1299,3024,2019,3,5,25.47,-111.18,32.39093,14.78378,32.39093,14.78378,21.56107,21.56107
1306,1306,3027,2019,3,5,25.76,-112.04,29.8494,14.38611,29.8494,14.38611,20.94675,20.94675
1313,1313,3028,2019,3,5,25.37,-111.52,33.00851,14.83969,33.00851,14.83969,22.0289,22.0289
1320,1320,3029,2019,3,5,26.18,-112.08,29.4397,13.39938,29.4397,13.39938,20.09348,20.09348
1327,1327,3030,2019,3,5,23.6,-109.59,27.22034,18.77216,27.22034,18.77216,22.22775,22.22775
1334,1334,3031,2019,3,5,24.81,-110.98,32.44604,15.93958,32.44604,15.93958,22.60876,22.60876
1341,1341,3032,2019,3,5,23.47,-109.45,26.82077,19.33374,26.82077,19.33374,22.38611,22.38611
1348,1348,3033,2019,3,5,25.4,-111.76,32.50537,15.12024,32.50537,15.12024,22.10361,22.10361
1355,1355,3034,2019,3,5,27.6,-113.57,28.48978,12.12946,28.48978,12.12946,18.74344,18.74344
1362,1362,3035,2019,3,5,26.01,-111.34,28.5419,15.78949,28.5419,15.78949,20.04926,20.04926
1369,1369,3036,2019,3,5,23.89,-110.14,29.82861,16.97559,29.82861,16.97559,22.10391,22.10391
1376,1376,3037,2019,3,5,23.97,-109.94,29.40765,17.28696,29.40765,17.28696,22.11179,22.11179
1383,1383,3038,2019,3,5,26.89,-111.98,28.78015,15.64285,28.78015,15.64285,19.7923,19.7923
1390,1390,3039,2019,3,5,26.32,-111.99,31.23093,12.83902,31.23093,12.83902,20.03906,20.03906
1397,1397,3041,2019,3,5,26.82,-112.8,29.30856,12.96967,29.30856,12.96967,19.68915,19.68915
1404,1404,3042,2019,3,5,24.39,-111.11,30.61465,15.7204,30.61465,15.7204,21.91754,21.91754
1411,1411,3043,2019,3,5,25.2,-112.11,29.02701,15.69589,29.02701,15.69589,20.99075,20.99075
1418,1418,3045,2019,3,5,24.79,-112.11,26.65433,16.00751,26.65433,16.00751,20.22,20.22
1425,1425,3047,2019,3,5,26.72,-113.57,22.78677,14.41971,22.78677,14.41971,18.00964,18.00964
1432,1432,3049,2019,3,5,23.81,-110.06,29.83871,16.97174,29.83871,16.97174,22.15137,22.15137
1439,1439,3050,2019,3,5,23.74,-109.84,29.32404,17.26782,29.32404,17.26782,22.16055,22.16055
1446,1446,3051,2019,3,5,23.11,-109.85,27.06418,18.8309,27.06418,18.8309,22.17932,22.17932
1453,1453,3052,2019,3,5,27.3,-112.88,30.42383,12.43207,30.42383,12.43207,19.68225,19.68225
1460,1460,3053,2019,3,5,23.24,-110.07,28.1037,17.93994,28.1037,17.93994,22.10657,22.10657
1467,1467,3054,2019,3,5,25.87,-111.54,30.20792,14.54391,30.20792,14.54391,20.59155,20.59155
1474,1474,3055,2019,3,5,26.59,-112.72,27.52716,13.93811,27.52716,13.93811,19.81091,19.81091
1481,1481,3056,2019,3,5,23.07,-109.71,26.48837,19.5033,26.48837,19.5033,22.31174,22.31174
1488,1488,3058,2019,3,5,23.93,-110.26,29.98767,16.76154,29.98767,16.76154,22.00104,22.00104
1495,1495,3060,2019,3,5,23.53,-110.07,29.91156,16.74017,29.91156,16.74017,22.15469,22.15469
1502,1502,3062,2019,3,5,23.48,-109.72,28.62384,17.8681,28.62384,17.8681,22.298,22.298
1509,1509,3063,2019,3,5,25.49,-111.92,31.87448,15.33316,31.87448,15.33316,22.02032,22.02032
1516,1516,3064,2019,3,5,23.55,-110.1,29.78073,16.78873,29.78073,16.78873,22.11761,22.11761
1523,1523,3065,2019,3,5,25.09,-111.33,34.99179,15.03891,34.99179,15.03891,23.33035,23.33035
1530,1530,3067,2019,3,5,23.27,-109.78,27.99146,18.26733,27.99146,18.26733,22.25061,22.25061
1537,1537,3068,2019,3,5,25.03,-111.67,33.4967,14.89206,33.4967,14.89206,22.39142,22.39142
1544,1544,3069,2019,3,5,25.26,-111.77,32.72284,15.01678,32.72284,15.01678,22.112,22.112
1551,1551,3070,2019,3,5,27.98,-114.13,21.55603,13.89478,21.55603,13.89478,16.93341,16.93341
1558,1558,3072,2019,3,5,26.77,-111.91,29.72058,14.86853,29.72058,14.86853,19.81247,19.81247
1565,1565,3073,2019,3,5,27.65,-113.44,29.18335,12.09201,29.18335,12.09201,18.99625,18.99625
1572,1572,3074,2019,3,5,24.14,-110.34,29.73907,16.7952,29.73907,16.7952,21.89999,21.89999
1579,1579,3075,2019,3,5,24.84,-110.97,32.38165,16.01797,32.38165,16.01797,22.58258,22.58258
1586,1586,3076,2019,3,5,23.41,-110.2,28.56113,17.30576,28.56113,17.30576,21.89001,21.89001
1593,1593,3077,2019,3,5,23.76,-110.27,29.25992,16.95554,29.25992,16.95554,21.8577,21.8577
1600,1600,3093,2019,3,5,27.15,-112.15,27.79779,15.13538,27.79779,15.13538,19.39774,19.39774
1607,1607,3094,2019,3,5,23.18,-109.7,26.96167,19.15833,26.96167,19.15833,22.319,22.319
1614,1614,3096,2019,3,5,23.54,-109.68,28.27216,18.0932,28.27216,18.0932,22.27576,22.27576
1621,1621,3097,2019,3,5,23.36,-110.17,28.54565,17.42517,28.54565,17.42517,21.96896,21.96896
1628,1628,3098,2019,3,5,26.53,-112.65,27.91534,13.83459,27.91534,13.83459,19.97617,19.97617
1635,1635,3099,2019,3,5,26.23,-111.48,27.23492,15.63904,27.23492,15.63904,19.79095,19.79095
1642,1642,3100,2019,3,5,27.14,-112.91,30.44461,12.3858,30.44461,12.3858,19.87582,19.87582
1649,1649,3101,2019,3,5,24.93,-111.63,33.00406,15.01276,33.00406,15.01276,22.31516,22.31516
1656,1656,3102,2019,3,5,27.55,-113.39,30.06641,11.91623,30.06641,11.91623,19.29428,19.29428
1663,1663,3103,2019,3,5,27.06,-112.24,29.80655,13.80325,29.80655,13.80325,19.45776,19.45776
1670,1670,3104,2019,3,5,24.04,-110.13,29.27109,17.25046,29.27109,17.25046,21.99985,21.99985
1677,1677,3105,2019,3,5,25.59,-111.64,32.16611,14.81122,32.16611,14.81122,21.76074,21.76074
1684,1684,3106,2019,3,5,27.54,-114.47,21.38861,13.71317,21.38861,13.71317,16.73953,16.73953
1691,1691,3107,2019,3,5,27.26,-112.35,29.01978,13.53363,29.01978,13.53363,19.16284,19.16284
1698,1698,3108,2019,3,5,25.6,-111.34,32.0629,14.76682,32.0629,14.76682,21.26999,21.26999
1705,1705,3109,2019,3,5,25.36,-111.17,32.89801,14.87183,32.89801,14.87183,21.93808,21.93808
1712,1712,3110,2019,3,5,24.15,-110.57,30.66254,16.23602,30.66254,16.23602,21.93231,21.93231
1719,1719,3115,2019,3,5,27.6,-113.55,28.61572,12.1142,28.61572,12.1142,18.78778,18.78778
1726,1726,3116,2019,3,5,25.19,-111.41,34.32004,14.92477,34.32004,14.92477,22.83545,22.83545
1733,1733,3117,2019,3,5,27.14,-114.3,21.0575,14.32397,21.0575,14.32397,16.93646,16.93646
1740,1740,3119,2019,3,5,27.89,-113.78,25.99854,12.64023,25.99854,12.64023,17.93958,17.93958
1747,1747,3120,2019,3,5,23.22,-110.14,27.61554,18.12567,27.61554,18.12567,22.00076,22.00076
1754,1754,3121,2019,3,5,26.89,-112.62,30.91705,12.27359,30.91705,12.27359,19.55524,19.55524
1761,1761,3122,2019,3,5,27.84,-113.32,28.54922,12.43835,28.54922,12.43835,18.8175,18.8175
1768,1768,3123,2019,3,5,27.85,-115.08,17.41858,15.25812,17.41858,15.25812,16.23007,16.23007
1775,1775,3124,2019,3,5,25.12,-111.95,32.14005,15.01318,32.14005,15.01318,21.82166,21.82166
1782,1782,3125,2019,3,5,24.16,-110.92,28.34253,16.59326,28.34253,16.59326,21.22626,21.22626
1789,1789,3126,2019,3,5,26.52,-112.5,28.81375,13.51205,28.81375,13.51205,20.14944,20.14944
