,Unnamed: 0,Antena,Ano,Mes,Dia,Latitud,Longitud,Temp_max_emas,Temp_min_emas,Temp_max_merra,Temp_min_merra,Temp_mean_merra,Temp_mean_emas
0,0,1003,2019,3,1,21.88,-102.72,28.54462,8.47449,28.54462,8.47449,17.70834,17.70834
7,7,1004,2019,3,1,22.0,-102.2,27.94733,8.61169,27.94733,8.61169,17.2453,17.2453
14,14,1005,2019,3,1,21.78,-102.37,28.54199,8.86298,28.54199,8.86298,17.86432,17.86432
21,21,1007,2019,3,1,21.96,-102.35,28.22089,8.2475,28.22089,8.2475,17.34335,17.34335
28,28,1008,2019,3,1,22.2,-102.14,27.71164,8.61972,27.71164,8.61972,17.14053,17.14053
35,35,1009,2019,3,1,21.96,-102.7,28.41757,8.24878,28.41757,8.24878,17.52078,17.52078
42,42,1010,2019,3,1,22.16,-102.55,27.86832,7.76813,27.86832,7.76813,16.9931,16.9931
49,49,1011,2019,3,1,21.86,-102.66,28.53052,8.47824,28.53052,8.47824,17.69769,17.69769
56,56,1012,2019,3,1,21.79,-102.8,28.84561,8.88815,28.84561,8.88815,18.09189,18.09189
63,63,1013,2019,3,1,22.31,-102.17,27.5903,8.37244,27.5903,8.37244,17.04044,17.04044
70,70,1014,2019,3,1,22.17,-102.29,27.78955,8.07394,27.78955,8.07394,17.02344,17.02344
77,77,1015,2019,3,1,21.92,-101.97,27.642,9.40564,27.642,9.40564,17.31281,17.31281
84,84,1016,2019,3,1,21.71,-102.28,28.509,9.36191,28.509,9.36191,18.05621,18.05621
91,91,1017,2019,3,1,22.23,-102.44,27.64996,7.72372,27.64996,7.72372,16.85638,16.85638
98,98,1018,2019,3,1,22.14,-102.42,27.88303,7.83017,27.88303,7.83017,17.00742,17.00742
105,105,1019,2019,3,1,22.13,-102.36,27.89139,7.93277,27.89139,7.93277,17.03769,17.03769
112,112,1020,2019,3,1,22.0,-102.67,28.36148,8.14023,28.36148,8.14023,17.43115,17.43115
119,119,1021,2019,3,1,22.12,-102.51,27.95428,7.78513,27.95428,7.78513,17.04025,17.04025
126,126,1022,2019,3,1,21.75,-102.17,28.11823,9.47174,28.11823,9.47174,17.78922,17.78922
133,133,1023,2019,3,1,21.84,-102.71,28.61191,8.59882,28.61191,8.59882,17.80811,17.80811
140,140,1024,2019,3,1,21.78,-102.1,27.89139,9.54401,27.89139,9.54401,17.62894,17.62894
147,147,1025,2019,3,1,22.08,-102.27,27.92139,8.22211,27.92139,8.22211,17.12341,17.12341
154,154,1026,2019,3,1,22.22,-102.17,27.69315,8.4776,27.69315,8.4776,17.09659,17.09659
161,161,1027,2019,3,1,21.88,-102.46,28.41763,8.36111,28.41763,8.36111,17.55719,17.55719
168,168,1028,2019,3,1,22.1,-102.07,27.7196,8.94162,27.7196,8.94162,17.20084,17.20084
175,175,1029,2019,3,1,22.24,-102.09,27.68896,8.75171,27.68896,8.75171,17.18243,17.18243
182,182,1030,2019,3,1,21.9,-102.31,28.23715,8.47845,28.23715,8.47845,17.44955,17.44955
189,189,1031,2019,3,1,22.02,-102.0,27.66245,9.13406,27.66245,9.13406,17.20102,17.20102
196,196,1032,2019,3,1,22.04,-101.89,27.61862,9.24231,27.61862,9.24231,17.20822,17.20822
203,203,1033,2019,3,1,21.9,-101.99,27.6604,9.41635,27.6604,9.41635,17.3396,17.3396
210,210,1034,2019,3,1,21.89,-102.11,27.82672,9.1438,27.82672,9.1438,17.37189,17.37189
217,217,1035,2019,3,1,21.91,-102.13,27.85425,9.02582,27.85425,9.02582,17.34225,17.34225
224,224,1045,2019,3,1,22.08,-102.09,27.73923,8.89386,27.73923,8.89386,17.19415,17.19415
231,231,1047,2019,3,1,21.97,-102.58,28.34244,8.10703,28.34244,8.10703,17.39789,17.39789
238,238,1057,2019,3,1,21.87,-102.47,28.43909,8.39371,28.43909,8.39371,17.58813,17.58813
245,245,1062,2019,3,1,21.8,-102.27,28.31976,8.95856,28.31976,8.95856,17.72314,17.72314
252,252,1063,2019,3,1,21.73,-102.28,28.47296,9.26645,28.47296,9.26645,17.98465,17.98465
259,259,1073,2019,3,1,21.81,-102.13,27.93491,9.34384,27.93491,9.34384,17.569,17.569
266,266,1074,2019,3,1,21.73,-102.45,28.71893,9.04086,28.71893,9.04086,18.07996,18.07996
273,273,1075,2019,3,1,21.76,-102.3,28.4631,9.077,28.4631,9.077,17.89273,17.89273
280,280,1076,2019,3,1,21.87,-102.35,28.34265,8.50275,28.34265,8.50275,17.5498,17.5498
287,287,1077,2019,3,1,21.78,-102.52,28.64551,8.77423,28.64551,8.77423,17.91016,17.91016
294,294,1078,2019,3,1,21.89,-102.83,28.66699,8.63647,28.66699,8.63647,17.8714,17.8714
301,301,1079,2019,3,1,21.73,-102.27,28.44717,9.2897,28.44717,9.2897,17.97449,17.97449
308,308,1080,2019,3,1,21.84,-102.52,28.52032,8.5015,28.52032,8.5015,17.69934,17.69934
315,315,1081,2019,3,1,22.09,-101.97,27.65936,9.14703,27.65936,9.14703,17.21906,17.21906
322,322,1082,2019,3,1,22.23,-102.32,27.65881,7.92175,27.65881,7.92175,16.91876,16.91876
329,329,1084,2019,3,1,22.21,-102.02,27.69748,8.9671,27.69748,8.9671,17.23666,17.23666
336,336,1085,2019,3,1,22.09,-102.18,27.82501,8.5596,27.82501,8.5596,17.15732,17.15732
343,343,1088,2019,3,1,22.36,-102.3,27.38263,7.85443,27.38263,7.85443,16.77087,16.77087
350,350,1091,2019,3,1,21.74,-102.72,28.86395,9.02423,28.86395,9.02423,18.16519,18.16519
357,357,1094,2019,3,1,22.29,-102.24,27.56104,8.11603,27.56104,8.11603,16.9375,16.9375
364,364,1095,2019,3,1,21.94,-102.55,28.36725,8.16321,28.36725,8.16321,17.43973,17.43973
371,371,1096,2019,3,1,21.84,-102.18,28.02954,9.0679,28.02954,9.0679,17.52322,17.52322
378,378,1097,2019,3,1,21.91,-102.27,28.15259,8.55069,28.15259,8.55069,17.40558,17.40558
385,385,1099,2019,3,1,21.98,-102.06,27.71738,9.11877,27.71738,9.11877,17.24704,17.24704
392,392,1101,2019,3,1,21.91,-102.09,27.78058,9.15659,27.78058,9.15659,17.33258,17.33258
399,399,1102,2019,3,1,22.15,-102.28,27.82373,8.12704,27.82373,8.12704,17.05347,17.05347
406,406,1103,2019,3,1,22.18,-102.59,27.83475,7.77429,27.83475,7.77429,16.98264,16.98264
413,413,1105,2019,3,1,21.99,-102.35,28.19379,8.19293,28.19379,8.19293,17.29858,17.29858
420,420,1106,2019,3,1,21.96,-102.48,28.31238,8.11414,28.31238,8.11414,17.37195,17.37195
427,427,2001,2019,3,1,32.11,-116.45,20.85495,8.60925,20.85495,8.60925,12.93161,12.93161
434,434,2002,2019,3,1,28.6,-113.56,26.38074,11.31824,26.38074,11.31824,18.13007,18.13007
441,441,2004,2019,3,1,32.2,-116.49,20.70081,9.11392,20.70081,9.11392,13.17126,13.17126
448,448,2005,2019,3,1,32.02,-116.78,18.95416,12.07434,18.95416,12.07434,14.51703,14.51703
455,455,2006,2019,3,1,29.49,-114.36,27.16632,12.21939,27.16632,12.21939,18.47394,18.47394
462,462,2007,2019,3,1,32.44,-115.39,29.17236,12.36389,29.17236,12.36389,19.08026,19.08026
469,469,2008,2019,3,1,30.72,-115.98,20.87573,12.20657,20.87573,12.20657,15.31979,15.31979
476,476,2009,2019,3,1,32.3,-115.02,27.72556,12.76663,27.72556,12.76663,19.0484,19.0484
483,483,2010,2019,3,1,31.78,-115.77,26.84937,9.75177,26.84937,9.75177,16.34781,16.34781
490,490,2011,2019,3,1,32.35,-115.19,28.10901,12.57367,28.10901,12.57367,18.98087,18.98087
497,497,2012,2019,3,1,28.3,-114.03,23.46844,12.39743,23.46844,12.39743,17.37378,17.37378
504,504,2013,2019,3,1,30.67,-115.13,27.14795,11.46021,27.14795,11.46021,18.06796,18.06796
511,511,2014,2019,3,1,31.59,-116.05,22.52115,9.23517,22.52115,9.23517,14.06857,14.06857
518,518,2015,2019,3,1,28.03,-113.4,28.4834,11.6944,28.4834,11.6944,18.96609,18.96609
525,525,2016,2019,3,1,28.3,-112.88,25.58923,13.81079,25.58923,13.81079,18.9259,18.9259
532,532,2017,2019,3,1,32.33,-117.05,18.38541,12.18582,18.38541,12.18582,14.38391,14.38391
539,539,2019,2019,3,1,32.34,-116.25,21.8707,8.30252,21.8707,8.30252,12.97601,12.97601
546,546,2020,2019,3,1,32.13,-115.28,28.29553,12.43726,28.29553,12.43726,18.92831,18.92831
553,553,2021,2019,3,1,32.18,-116.29,21.478,7.79691,21.478,7.79691,12.58798,12.58798
560,560,2022,2019,3,1,30.06,-115.72,22.26578,12.23959,22.26578,12.23959,15.92456,15.92456
567,567,2023,2019,3,1,30.32,-115.82,23.30682,12.14639,23.30682,12.14639,16.02216,16.02216
574,574,2024,2019,3,1,32.3,-116.53,20.51355,9.63397,20.51355,9.63397,13.40454,13.40454
581,581,2025,2019,3,1,31.86,-116.61,19.43719,10.97858,19.43719,10.97858,14.00793,14.00793
588,588,2027,2019,3,1,28.14,-115.18,17.24808,16.08618,17.24808,16.08618,16.5928,16.5928
595,595,2029,2019,3,1,30.97,-116.16,19.5069,12.41064,19.5069,12.41064,15.04108,15.04108
602,602,2032,2019,3,1,30.58,-115.94,21.6756,12.59787,21.6756,12.59787,15.7659,15.7659
609,609,2035,2019,3,1,31.91,-116.27,21.35022,7.71265,21.35022,7.71265,12.5506,12.5506
616,616,2036,2019,3,1,32.05,-116.68,19.35355,11.2955,19.35355,11.2955,14.15479,14.15479
623,623,2039,2019,3,1,29.16,-114.15,26.13141,11.58261,26.13141,11.58261,18.14334,18.14334
630,630,2040,2019,3,1,28.23,-113.76,26.28513,11.24356,26.28513,11.24356,17.94559,17.94559
637,637,2041,2019,3,1,28.63,-114.02,24.24435,11.91867,24.24435,11.91867,17.52377,17.52377
644,644,2042,2019,3,1,32.29,-117.0,18.55847,12.11328,18.55847,12.11328,14.39304,14.39304
651,651,2043,2019,3,1,29.94,-114.97,27.69159,12.09363,27.69159,12.09363,17.87671,17.87671
658,658,2044,2019,3,1,28.74,-113.75,27.12067,10.89749,27.12067,10.89749,18.25781,18.25781
665,665,2045,2019,3,1,31.79,-116.46,20.53329,9.45071,20.53329,9.45071,13.38879,13.38879
672,672,2047,2019,3,1,29.98,-115.23,26.16653,11.95105,26.16653,11.95105,17.22852,17.22852
679,679,2048,2019,3,1,31.07,-115.58,24.44537,7.78058,24.44537,7.78058,14.00024,14.00024
686,686,2049,2019,3,1,32.13,-116.17,22.03491,7.73151,22.03491,7.73151,12.80789,12.80789
693,693,2050,2019,3,1,30.18,-115.14,27.21518,11.75372,27.21518,11.75372,17.69107,17.69107
700,700,2051,2019,3,1,29.73,-114.71,26.73358,13.10315,26.73358,13.10315,18.32269,18.32269
707,707,2053,2019,3,1,28.58,-113.95,24.99036,11.51419,24.99036,11.51419,17.63574,17.63574
714,714,2054,2019,3,1,31.03,-115.98,21.25082,10.57343,21.25082,10.57343,14.50189,14.50189
721,721,2055,2019,3,1,30.95,-116.1,19.84055,12.07166,19.84055,12.07166,14.94513,14.94513
728,728,2056,2019,3,1,31.33,-116.25,20.771,10.6698,20.771,10.6698,14.25372,14.25372
735,735,2057,2019,3,1,31.66,-115.82,25.61755,9.0925,25.61755,9.0925,15.44901,15.44901
742,742,2058,2019,3,1,29.72,-115.13,26.30212,12.61105,26.30212,12.61105,17.76596,17.76596
749,749,2059,2019,3,1,31.08,-115.29,25.97168,9.89774,25.97168,9.89774,16.55267,16.55267
756,756,2060,2019,3,1,30.88,-115.63,24.40915,8.33313,24.40915,8.33313,14.12979,14.12979
763,763,2061,2019,3,1,28.08,-113.09,29.25433,12.07272,29.25433,12.07272,19.48544,19.48544
770,770,2062,2019,3,1,31.87,-115.82,26.72964,9.94608,26.72964,9.94608,16.35785,16.35785
777,777,2063,2019,3,1,30.4,-115.89,22.44653,12.56598,22.44653,12.56598,15.98053,15.98053
784,784,2064,2019,3,1,31.63,-116.38,20.80319,9.8327,20.80319,9.8327,13.70648,13.70648
791,791,2065,2019,3,1,31.79,-116.41,20.86176,8.9877,20.86176,8.9877,13.19708,13.19708
798,798,2066,2019,3,1,32.0,-115.95,24.89389,9.09076,24.89389,9.09076,14.97003,14.97003
805,805,2067,2019,3,1,31.16,-115.72,24.24869,8.05029,24.24869,8.05029,14.10358,14.10358
812,812,2069,2019,3,1,32.37,-116.65,19.72333,10.66882,19.72333,10.66882,13.80945,13.80945
819,819,2071,2019,3,1,31.36,-115.7,25.32388,8.18243,25.32388,8.18243,14.78665,14.78665
826,826,2072,2019,3,1,31.9,-115.6,28.36487,10.8555,28.36487,10.8555,17.67099,17.67099
833,833,2077,2019,3,1,32.1,-116.81,18.88593,12.13583,18.88593,12.13583,14.52817,14.52817
840,840,2079,2019,3,1,31.84,-116.2,21.71613,8.0239,21.71613,8.0239,12.89667,12.89667
847,847,2084,2019,3,1,29.97,-115.19,26.61551,11.94135,26.61551,11.94135,17.38855,17.38855
854,854,2085,2019,3,1,28.6,-113.76,26.49158,10.83453,26.49158,10.83453,17.94446,17.94446
861,861,2088,2019,3,1,31.61,-115.94,23.88055,9.06076,23.88055,9.06076,14.61859,14.61859
868,868,2089,2019,3,1,31.1,-116.17,19.89133,11.92618,19.89133,11.92618,14.83844,14.83844
875,875,2090,2019,3,1,31.27,-116.39,19.87579,11.56693,19.87579,11.56693,14.54575,14.54575
882,882,2091,2019,3,1,31.29,-116.26,20.40726,11.05472,20.40726,11.05472,14.38098,14.38098
889,889,2092,2019,3,1,31.33,-115.54,25.59662,8.31403,25.59662,8.31403,15.02612,15.02612
896,896,2093,2019,3,1,32.36,-115.75,28.8168,11.70395,28.8168,11.70395,18.33533,18.33533
903,903,2095,2019,3,1,29.87,-115.0,27.60291,12.1355,27.60291,12.1355,17.89325,17.89325
910,910,2096,2019,3,1,31.27,-116.04,21.57437,10.33368,21.57437,10.33368,14.4458,14.4458
917,917,2097,2019,3,1,32.22,-115.69,28.95648,11.54871,28.95648,11.54871,18.30838,18.30838
924,924,2099,2019,3,1,30.78,-115.18,26.87933,11.10583,26.87933,11.10583,17.79132,17.79132
931,931,2100,2019,3,1,31.27,-115.77,24.55887,8.31647,24.55887,8.31647,14.47827,14.47827
938,938,2102,2019,3,1,31.44,-115.05,27.31342,12.49466,27.31342,12.49466,19.01065,19.01065
945,945,2104,2019,3,1,31.79,-116.59,19.37204,11.0885,19.37204,11.0885,14.06763,14.06763
952,952,2105,2019,3,1,30.97,-115.58,24.38882,7.96909,24.38882,7.96909,14.01651,14.01651
959,959,2106,2019,3,1,31.7,-116.57,19.2536,11.37399,19.2536,11.37399,14.22305,14.22305
966,966,2107,2019,3,1,30.89,-114.78,25.10211,13.12973,25.10211,13.12973,18.43768,18.43768
973,973,2108,2019,3,1,31.71,-116.67,18.32443,12.48807,18.32443,12.48807,14.64859,14.64859
980,980,2109,2019,3,1,28.67,-114.24,21.73996,13.06006,21.73996,13.06006,17.0365,17.0365
987,987,2110,2019,3,1,29.97,-115.1,27.34671,11.91425,27.34671,11.91425,17.64059,17.64059
994,994,2111,2019,3,1,30.52,-115.93,21.90106,12.67746,21.90106,12.67746,15.87384,15.87384
1001,1001,2114,2019,3,1,32.24,-116.58,20.08853,10.13165,20.08853,10.13165,13.61169,13.61169
1008,1008,2118,2019,3,1,31.92,-116.23,21.68457,7.63052,21.68457,7.63052,12.63577,12.63577
1015,1015,2119,2019,3,1,32.31,-116.6,20.0065,10.31308,20.0065,10.31308,13.68018,13.68018
1022,1022,2120,2019,3,1,31.07,-116.21,19.68243,12.16693,19.68243,12.16693,14.92215,14.92215
1029,1029,2122,2019,3,1,31.95,-116.75,18.85831,12.10257,18.85831,12.10257,14.51978,14.51978
1036,1036,2124,2019,3,1,32.49,-116.68,19.63107,10.71436,19.63107,10.71436,13.80121,13.80121
1043,1043,2132,2019,3,1,30.69,-116.01,20.28702,12.7236,20.28702,12.7236,15.44742,15.44742
1050,1050,2137,2019,3,1,32.26,-115.32,28.60928,12.34149,28.60928,12.34149,18.9205,18.9205
1057,1057,2139,2019,3,1,32.42,-115.04,27.73636,12.58188,27.73636,12.58188,18.88535,18.88535
1064,1064,2144,2019,3,1,28.41,-113.86,25.70386,11.1666,25.70386,11.1666,17.73633,17.73633
1071,1071,2146,2019,3,1,31.04,-115.2,26.55545,10.68985,26.55545,10.68985,17.52899,17.52899
1078,1078,2148,2019,3,1,31.03,-114.84,25.89459,12.6214,25.89459,12.6214,18.59705,18.59705
1085,1085,2150,2019,3,1,29.74,-114.31,25.81921,14.172,25.81921,14.172,18.74054,18.74054
1092,1092,2151,2019,3,1,30.64,-114.75,25.06891,13.51721,25.06891,13.51721,18.40305,18.40305
1099,1099,2152,2019,3,1,32.37,-116.07,23.35132,9.10818,23.35132,9.10818,14.15594,14.15594
1106,1106,2153,2019,3,1,31.62,-116.46,20.19135,10.53162,20.19135,10.53162,13.96936,13.96936
1113,1113,2154,2019,3,1,32.06,-115.06,27.83746,13.08603,27.83746,13.08603,19.36819,19.36819
1120,1120,2156,2019,3,1,32.47,-116.82,19.10529,11.24756,19.10529,11.24756,13.99286,13.99286
1127,1127,2160,2019,3,1,31.5,-115.73,25.49628,8.36365,25.49628,8.36365,15.02008,15.02008
1134,1134,2164,2019,3,1,32.11,-115.85,26.8573,10.26584,26.8573,10.26584,16.56451,16.56451
1141,1141,2165,2019,3,1,30.88,-116.12,19.47629,12.47943,19.47629,12.47943,15.07452,15.07452
1148,1148,3002,2019,3,1,27.69,-114.9,18.07825,15.78314,18.07825,15.78314,16.76913,16.76913
1155,1155,3003,2019,3,1,23.29,-109.44,26.04736,19.80096,26.04736,19.80096,22.64377,22.64377
1162,1162,3004,2019,3,1,25.12,-111.81,32.95892,14.3125,32.95892,14.3125,21.90149,21.90149
1169,1169,3005,2019,3,1,22.88,-109.91,26.46436,19.86111,26.46436,19.86111,22.71371,22.71371
1176,1176,3006,2019,3,1,26.38,-112.51,29.41989,13.84079,29.41989,13.84079,21.0322,21.0322
1183,1183,3007,2019,3,1,23.33,-109.95,29.32318,17.43549,29.32318,17.43549,22.56015,22.56015
1190,1190,3008,2019,3,1,26.06,-111.83,32.22971,13.45236,32.22971,13.45236,22.02872,22.02872
1197,1197,3009,2019,3,1,24.84,-111.13,33.81586,15.04663,33.81586,15.04663,23.01874,23.01874
1204,1204,3010,2019,3,1,27.1,-112.93,31.87732,11.51132,31.87732,11.51132,20.41806,20.41806
1211,1211,3011,2019,3,1,24.15,-110.21,27.51797,17.6362,27.51797,17.6362,21.71832,21.71832
1218,1218,3012,2019,3,1,24.78,-111.15,34.03564,14.94232,34.03564,14.94232,23.05054,23.05054
1225,1225,3013,2019,3,1,24.47,-111.0,31.86972,15.79977,31.86972,15.79977,22.61893,22.61893
1232,1232,3014,2019,3,1,24.84,-111.78,31.26776,14.88681,31.26776,14.88681,21.29584,21.29584
1239,1239,3015,2019,3,1,23.86,-110.66,29.8165,16.66302,29.8165,16.66302,21.92322,21.92322
1246,1246,3016,2019,3,1,26.76,-112.42,31.57788,11.93192,31.57788,11.93192,20.6843,20.6843
1253,1253,3017,2019,3,1,27.77,-113.35,30.09213,11.49048,30.09213,11.49048,19.47772,19.47772
1260,1260,3018,2019,3,1,23.8,-110.11,28.94373,16.96075,28.94373,16.96075,21.98322,21.98322
1267,1267,3019,2019,3,1,26.92,-112.41,31.51398,11.46277,31.51398,11.46277,20.23886,20.23886
1274,1274,3020,2019,3,1,24.83,-111.22,34.4111,14.8064,34.4111,14.8064,23.12653,23.12653
1281,1281,3022,2019,3,1,25.05,-111.12,33.29099,15.21106,33.29099,15.21106,22.89731,22.89731
1288,1288,3023,2019,3,1,24.02,-110.36,29.83569,16.55362,29.83569,16.55362,22.01291,22.01291
1295,1295,3024,2019,3,1,25.47,-111.18,31.09622,15.4505,31.09622,15.4505,22.15262,22.15262
1302,1302,3027,2019,3,1,25.76,-112.04,30.8873,14.66614,30.8873,14.66614,21.92072,21.92072
1309,1309,3028,2019,3,1,25.37,-111.52,32.37506,14.99298,32.37506,14.99298,22.38751,22.38751
1316,1316,3029,2019,3,1,26.18,-112.08,30.81482,13.83051,30.81482,13.83051,21.48456,21.48456
1323,1323,3030,2019,3,1,23.6,-109.59,26.80347,18.85669,26.80347,18.85669,22.30145,22.30145
1330,1330,3031,2019,3,1,24.81,-110.98,31.35709,16.03156,31.35709,16.03156,22.57318,22.57318
1337,1337,3032,2019,3,1,23.47,-109.45,26.39697,19.38748,26.39697,19.38748,22.47864,22.47864
1344,1344,3033,2019,3,1,25.4,-111.76,32.7049,14.85376,32.7049,14.85376,22.41757,22.41757
1351,1351,3034,2019,3,1,27.6,-113.57,28.95496,11.75055,28.95496,11.75055,19.10751,19.10751
1358,1358,3035,2019,3,1,26.01,-111.34,27.0842,16.86533,27.0842,16.86533,21.42761,21.42761
1365,1365,3036,2019,3,1,23.89,-110.14,28.74075,17.00858,28.74075,17.00858,21.88272,21.88272
1372,1372,3037,2019,3,1,23.97,-109.94,27.99622,17.34595,27.99622,17.34595,21.76242,21.76242
1379,1379,3038,2019,3,1,26.89,-111.98,27.29709,15.76297,27.29709,15.76297,20.74857,20.74857
1386,1386,3039,2019,3,1,26.32,-111.99,32.20737,13.10992,32.20737,13.10992,21.47156,21.47156
1393,1393,3041,2019,3,1,26.82,-112.8,30.77664,11.99341,30.77664,11.99341,20.34375,20.34375
1400,1400,3042,2019,3,1,24.39,-111.11,32.23102,15.53296,32.23102,15.53296,22.4826,22.4826
1407,1407,3043,2019,3,1,25.2,-112.11,28.94882,15.52075,28.94882,15.52075,21.06311,21.06311
1414,1414,3045,2019,3,1,24.79,-112.11,27.18961,16.11346,27.18961,16.11346,20.38824,20.38824
1421,1421,3047,2019,3,1,26.72,-113.57,23.7341,14.70621,23.7341,14.70621,18.59036,18.59036
1428,1428,3049,2019,3,1,23.81,-110.06,28.88028,16.97766,28.88028,16.97766,21.97339,21.97339
1435,1435,3050,2019,3,1,23.74,-109.84,28.60254,17.28488,28.60254,17.28488,22.08459,22.08459
1442,1442,3051,2019,3,1,23.11,-109.85,27.7944,18.89453,27.7944,18.89453,22.7547,22.7547
1449,1449,3052,2019,3,1,27.3,-112.88,31.12561,11.71631,31.12561,11.71631,20.14722,20.14722
1456,1456,3053,2019,3,1,23.24,-110.07,28.69989,17.97556,28.69989,17.97556,22.5777,22.5777
1463,1463,3054,2019,3,1,25.87,-111.54,29.94196,15.35742,29.94196,15.35742,21.89139,21.89139
1470,1470,3055,2019,3,1,26.59,-112.72,29.74741,13.06512,29.74741,13.06512,20.74405,20.74405
1477,1477,3056,2019,3,1,23.07,-109.71,26.87027,19.55835,26.87027,19.55835,22.82547,22.82547
1484,1484,3058,2019,3,1,23.93,-110.26,29.19742,16.81921,29.19742,16.81921,21.91364,21.91364
1491,1491,3060,2019,3,1,23.53,-110.07,29.85605,16.68668,29.85605,16.68668,22.32001,22.32001
1498,1498,3062,2019,3,1,23.48,-109.72,28.48825,17.85101,28.48825,17.85101,22.46442,22.46442
1505,1505,3063,2019,3,1,25.49,-111.92,32.23923,15.05594,32.23923,15.05594,22.3887,22.3887
1512,1512,3064,2019,3,1,23.55,-110.1,29.72229,16.74704,29.72229,16.74704,22.27933,22.27933
1519,1519,3065,2019,3,1,25.09,-111.33,34.08307,14.7796,34.08307,14.7796,22.95316,22.95316
1526,1526,3067,2019,3,1,23.27,-109.78,28.26715,18.27896,28.26715,18.27896,22.6217,22.6217
1533,1533,3068,2019,3,1,25.03,-111.67,33.30841,14.31058,33.30841,14.31058,22.05869,22.05869
1540,1540,3069,2019,3,1,25.26,-111.77,32.85437,14.59155,32.85437,14.59155,22.18048,22.18048
1547,1547,3070,2019,3,1,27.98,-114.13,21.86578,13.46237,21.86578,13.46237,17.18884,17.18884
1554,1554,3072,2019,3,1,26.77,-111.91,28.75507,15.04636,28.75507,15.04636,20.91983,20.91983
1561,1561,3073,2019,3,1,27.65,-113.44,29.90067,11.53204,29.90067,11.53204,19.39673,19.39673
1568,1568,3074,2019,3,1,24.14,-110.34,28.9418,17.0033,28.9418,17.0033,21.94092,21.94092
1575,1575,3075,2019,3,1,24.84,-110.97,31.05072,16.15253,31.05072,16.15253,22.51404,22.51404
1582,1582,3076,2019,3,1,23.41,-110.2,28.94003,17.34052,28.94003,17.34052,22.22336,22.22336
1589,1589,3077,2019,3,1,23.76,-110.27,28.98828,17.01874,28.98828,17.01874,21.94339,21.94339
1596,1596,3093,2019,3,1,27.15,-112.15,26.82513,14.91974,26.82513,14.91974,20.15488,20.15488
1603,1603,3094,2019,3,1,23.18,-109.7,27.18085,19.19568,27.18085,19.19568,22.73764,22.73764
1610,1610,3096,2019,3,1,23.54,-109.68,27.98242,18.10675,27.98242,18.10675,22.3815,22.3815
1617,1617,3097,2019,3,1,23.36,-110.17,28.94684,17.45453,28.94684,17.45453,22.32773,22.32773
1624,1624,3098,2019,3,1,26.53,-112.65,30.4014,13.00488,30.4014,13.00488,21.02283,21.02283
1631,1631,3099,2019,3,1,26.23,-111.48,26.63837,16.45496,26.63837,16.45496,21.05356,21.05356
1638,1638,3100,2019,3,1,27.14,-112.91,31.78119,11.51065,31.78119,11.51065,20.36343,20.36343
1645,1645,3101,2019,3,1,24.93,-111.63,32.97888,14.52539,32.97888,14.52539,22.01572,22.01572
1652,1652,3102,2019,3,1,27.55,-113.39,30.72943,11.40005,30.72943,11.40005,19.65912,19.65912
1659,1659,3103,2019,3,1,27.06,-112.24,29.21506,13.22946,29.21506,13.22946,20.19473,20.19473
1666,1666,3104,2019,3,1,24.04,-110.13,27.91293,17.37521,27.91293,17.37521,21.7182,21.7182
1673,1673,3105,2019,3,1,25.59,-111.64,32.19174,14.94159,32.19174,14.94159,22.40216,22.40216
1680,1680,3106,2019,3,1,27.54,-114.47,21.89444,13.85941,21.89444,13.85941,17.2796,17.2796
1687,1687,3107,2019,3,1,27.26,-112.35,28.61264,12.9429,28.61264,12.9429,19.84387,19.84387
1694,1694,3108,2019,3,1,25.6,-111.34,30.76602,15.49063,30.76602,15.49063,22.05463,22.05463
1701,1701,3109,2019,3,1,25.36,-111.17,31.65866,15.35599,31.65866,15.35599,22.3262,22.3262
1708,1708,3110,2019,3,1,24.15,-110.57,30.24625,16.45007,30.24625,16.45007,22.1745,22.1745
1715,1715,3115,2019,3,1,27.6,-113.55,29.10199,11.7211,29.10199,11.7211,19.15332,19.15332
1722,1722,3116,2019,3,1,25.19,-111.41,33.4364,14.8302,33.4364,14.8302,22.7005,22.7005
1729,1729,3117,2019,3,1,27.14,-114.3,21.25568,14.75415,21.25568,14.75415,17.46954,17.46954
1736,1736,3119,2019,3,1,27.89,-113.78,26.61893,11.75244,26.61893,11.75244,18.2269,18.2269
1743,1743,3120,2019,3,1,23.22,-110.14,28.25092,18.20599,28.25092,18.20599,22.49557,22.49557
1750,1750,3121,2019,3,1,26.89,-112.62,31.85797,11.23135,31.85797,11.23135,20.29053,20.29053
1757,1757,3122,2019,3,1,27.84,-113.32,29.93475,11.5426,29.93475,11.5426,19.44992,19.44992
1764,1764,3123,2019,3,1,27.85,-115.08,17.59332,16.00037,17.59332,16.00037,16.69553,16.69553
1771,1771,3124,2019,3,1,25.12,-111.95,32.19339,14.48953,32.19339,14.48953,21.68546,21.68546
1778,1778,3125,2019,3,1,24.16,-110.92,29.38623,16.61761,29.38623,16.61761,21.67761,21.67761
1785,1785,3126,2019,3,1,26.52,-112.5,31.44653,12.73727,31.44653,12.73727,21.30847,21.30847
1792,1792,3128,2019,3,1,24.91,-111.29,34.59225,14.71545,34.59225,14.71545,23.13324,23.13324
1799,1799,3129,2019,3,1,26.54,-111.55,26.15439,16.0618,26.15439,16.0618,20.49149,20.49149
